step,environment,gps_error,rtk_error,ekf_error,recovery_active
1671,URBAN,4.49347394265035,0.629725012829338,0.7893722645458471,0
1672,URBAN,0.8235770048159473,1.2158955144721324,0.9695193024713095,0
1673,URBAN,3.010094348080412,0.05792828012403613,1.0162889663223675,0
1674,URBAN,1.5872830557738904,0.834546949375432,0.9913153529903539,0
1675,URBAN,6.928918991223702,1.0796582908883956,1.033494503785599,0
1676,URBAN,8.649625054724664,1.0419310759427833,0.9861103931978852,0
1677,URBAN,5.7808860525582535,1.5224906054743341,1.1465025610146353,0
1678,URBAN,4.89669953224179,0.6027860730734352,1.2149330368479285,0
1679,URBAN,9.746277105483117,1.7486429214462949,1.497833994247839,0
1680,URBAN,8.264982597212695,0.9078499005208488,1.5152091649109327,0
1681,URBAN,6.593299363619897,0.7578236379083605,1.527720902358936,0
1682,URBAN,1.3952709793837543,0.07949511228378756,1.5419998762359706,0
1683,URBAN,1.3211703044109084,0.9005160168986535,1.6800915417346405,0
1684,URBAN,4.071693892451112,1.3687948200546969,1.557486788704245,0
1685,URBAN,10.329693985817796,1.2220844935634825,1.424215948351775,0
1686,URBAN,10.25064180956962,0.7354062464641776,1.4868406910354444,0
1687,URBAN,5.500041718719782,0.18037542165293874,1.5089195399814828,0
1688,URBAN,3.4691993486609194,1.8088220547884077,1.7835737371222513,0
1689,URBAN,4.947936308499833,0.6473981928757948,1.8385600628124452,0
1690,URBAN,7.615355204699751,1.2884370753603025,1.78282278251412,0
1691,URBAN,11.436249815880327,0.7593299639946993,1.76027006477642,0
1692,URBAN,8.615983322340274,1.4135285114237135,2.0391797692129,0
1693,URBAN,3.5661267152286324,0.8108429970828734,2.1780905551433856,0
1694,URBAN,9.713646096897468,1.050003209623872,2.2123519319122082,0
1695,URBAN,9.788910062097667,0.8093632291593567,2.2476621105306074,0
1696,URBAN,7.440306174714878,0.4554513013112925,2.42983849564869,0
1697,URBAN,3.536958697134857,1.4320207789616608,2.753579017799213,0
1698,URBAN,11.718701485052824,0.38491787812430334,2.8270528255161285,0
1699,URBAN,9.575084702218392,0.4850917320520474,2.8866849049289756,0
1700,URBAN,3.0027948351140297,2.291340149038798,2.728703803091154,0
1701,URBAN,3.8896227094641693,1.4640376786550011,2.861571041698766,0
1702,URBAN,8.985442858366934,1.2790188104789137,3.133838640232885,0
1703,URBAN,6.386519977418028,1.6909217113596877,3.196814466296351,0
1704,URBAN,11.067054268181932,0.25720213243863804,3.2481927703872633,0
1705,URBAN,2.4090947419484823,0.530993196097013,3.2710157388566397,0
1706,URBAN,6.166435827623154,0.830920313402755,3.4459873431400636,0
1707,URBAN,5.764169282363948,0.6742933654319807,3.427210994028474,0
1708,URBAN,3.214794528616729,0.2971010757288002,3.462180065385731,0
1709,URBAN,14.200304520778738,0.538485416899456,3.4619989360459122,0
1710,URBAN,3.9506697041239347,0.8180000709798971,3.63148742159377,0
1711,URBAN,3.3246040808457225,0.5016134534030869,3.63735089381249,0
1712,URBAN,7.7484488235303814,1.3958062497628108,3.6206829996409247,0
1713,URBAN,4.24517172175284,1.2977484449676315,3.5533569369419133,0
1714,URBAN,7.1272683815862266,0.678703617755316,3.64883508776868,0
1715,URBAN,3.9220564275117002,1.4400175281050027,3.667954727315185,0
1716,URBAN,7.689133283675957,1.1683164964692054,3.664068901748931,0
1717,URBAN,2.245789707516039,0.7152861065897196,3.8391611321142656,0
1718,URBAN,5.044043479856786,1.3856049509996526,4.058326315446768,0
1719,URBAN,9.03977059128548,2.036333637416019,4.164228981598479,0
1720,URBAN,10.774487758002497,0.9946260422818863,4.320153003041228,0
1721,URBAN,1.4855522783189103,1.326781593100862,4.499004708660845,0
1722,URBAN,2.1584758390614804,1.209971365480234,4.4801075382026205,0
1723,URBAN,4.022282374756417,0.5134919927484446,4.41841343528861,0
1724,URBAN,11.930708509468767,0.40575208155478787,4.3709587757460175,0
1725,URBAN,6.396125401786906,1.0114393849218364,4.239835314262125,0
1726,URBAN,5.4373720827265055,0.6599949044715319,4.171842039813012,0
1727,URBAN,5.069380147215915,0.9817825266731693,4.097458367409304,0
1728,URBAN,3.7303147669967043,0.6386205663782635,4.208133483000172,0
1729,URBAN,6.214572874395941,1.1316560729014096,4.340005597156164,0
1730,URBAN,3.2497234579098557,2.5954717478170126,4.339077955123999,0
1731,URBAN,5.825008520849534,2.200772487421564,4.229546467533557,0
1732,URBAN,6.577017718335956,0.9385736912044388,4.36040581142741,0
1733,URBAN,3.3013341745354667,1.202237500853406,4.270109920790031,0
1734,URBAN,7.133441196450165,0.8491588840417159,4.3355833693161445,0
1735,URBAN,2.639840875234727,0.702133306376604,4.294745188199857,0
1736,URBAN,12.561087559407378,0.42990975902020134,4.37101475076017,0
1737,URBAN,9.68475631549602,0.41419011812482837,4.399794682335209,0
1738,URBAN,1.1262809706397623,0.7385094468977393,4.320628249761451,0
1739,URBAN,6.718544628276829,1.3386804287465495,4.3038391776148215,0
1740,URBAN,4.4052286587456,1.3213477072284334,4.246096534259,0
1741,URBAN,5.693008715723178,0.8739425273086935,4.365633811709253,0
1742,URBAN,4.495420854126566,1.6985285223120392,4.343607702327838,0
1743,URBAN,7.29639820014909,0.3156081497582083,4.403253831518315,0
1744,URBAN,1.8468375320125485,0.6003796055912703,4.425108201961165,0
1745,URBAN,5.751362676262452,0.9846975243009037,4.485538443985963,0
1746,URBAN,4.4865870063852915,0.9783394528783527,4.414398256413786,0
1747,URBAN,4.688713232909282,0.6723743683462328,4.4615057321413,0
1748,URBAN,4.461479505510058,1.5232589884402927,4.388804933588619,0
1749,URBAN,8.12272299808661,0.36594670237568583,4.4219452760383415,0
1750,URBAN,5.316982535694711,2.3428739516468644,4.645013057385124,0
1751,URBAN,4.244959991576823,2.682098742667573,4.639939289857658,0
1752,URBAN,10.940033570677157,1.3535602521054104,4.460085962788289,0
1753,URBAN,6.020410091044502,1.3739350089551257,4.645278730543096,0
1754,URBAN,5.175880987658325,0.7685323894767138,4.575367644722463,0
1755,URBAN,4.443074872440878,1.775360262575596,4.440164150457616,0
1756,URBAN,5.968433335965991,0.43769355938881305,4.432340296386336,0
1757,URBAN,4.189319014440574,0.15627706200079527,4.461852287026506,0
1758,URBAN,4.236208601688877,1.0589517298739715,4.612024118089049,0
1759,URBAN,4.172124355136593,0.7877052846986476,4.6910448159633775,0
1760,URBAN,12.196090409134715,0.11618370804150849,4.662205801106087,0
1761,URBAN,13.843543474551662,0.7865223254454895,4.694241164413206,0
1762,URBAN,6.139300373541931,0.6076332422580095,4.725125416806247,0
1763,URBAN,7.235882656642389,1.186936062553811,4.713048157097125,0
1764,URBAN,5.557694939167991,0.3555607557816919,4.667203365534416,0
1765,URBAN,5.246787301552265,1.8449452292865829,4.887116569395444,0
1766,URBAN,4.918991205606712,0.5398872066126859,4.863479130002011,0
1767,URBAN,3.601127938777892,1.7000712278567667,4.782175767606135,0
1768,URBAN,7.224709923099605,1.1473507178904356,4.63802510196948,0
1769,URBAN,8.55221641318303,0.7610742099983013,4.5341890851699915,0
1770,URBAN,5.075225084677193,1.1621179823425667,4.513516945730585,0
1771,URBAN,6.295100153941918,0.7748900453266375,4.417922216579475,0
1772,URBAN,9.5475844818989,1.998598114974663,4.165623118311896,0
1773,URBAN,4.133036986344707,1.624498421593615,4.417089649980393,0
1774,URBAN,2.150422700945808,1.0275720666833703,4.495721630766758,0
1775,URBAN,2.599901823491381,0.935586989483805,4.621048147537598,0
1776,URBAN,10.22053079747018,1.0059469024128744,4.696526934848698,0
1777,URBAN,8.213666990783622,1.5328403928344485,4.483072694360837,0
1778,URBAN,8.97681077395402,0.39131264521796233,4.450483258626959,0
1779,URBAN,7.585258916206778,1.005270382154764,4.528664413789507,0
1780,URBAN,7.004541436029127,1.491537883002641,4.6848083299859935,0
1781,URBAN,1.0066073527408568,0.690336579398695,4.72090579806084,0
1782,URBAN,5.275676200748419,0.5060783041411673,4.7645318124252105,0
1783,URBAN,5.670000890141319,0.43647334395714543,4.725842701513244,0
1784,URBAN,13.710228856192327,1.2226302358933516,4.861348841992998,0
1785,URBAN,4.511850421892445,0.9741459027521219,4.954425050206031,0
1786,URBAN,12.465609293525223,1.003320747065172,4.808183025365583,0
1787,URBAN,6.254477174082602,0.279751667472804,4.742617541236097,0
1788,URBAN,5.862842582317615,0.7235562958096871,4.624377298083754,0
1789,URBAN,10.642347166668927,1.3042610022223624,4.64927867357916,0
1790,URBAN,5.969246995096027,1.834885330187201,4.838557930419787,0
1791,URBAN,3.598085235027061,1.1641725292284342,4.961728255329001,0
1792,URBAN,8.06665827639092,0.8966742257906422,5.036645724779125,0
1793,URBAN,12.80448242363951,0.7510438467593027,4.8959751300181535,0
1794,URBAN,10.727044540801007,1.4048237970053274,5.038657795588931,0
1795,URBAN,6.0330847152990925,1.6690543195505472,5.1867586024721195,0
1796,URBAN,2.9824115088852787,1.4771778156731272,5.196731046925988,0
1797,URBAN,3.660673544134999,0.2951297187740038,5.093793635134145,0
1798,URBAN,2.0205769916645937,1.3827145903771405,4.849583552347465,0
1799,URBAN,2.915832641829057,1.5373001073475274,4.625828970978292,0
1800,URBAN,7.879706648196136,0.5775254446196864,4.6558597098904935,0
1801,URBAN,4.549705923261255,1.4860839475557186,4.777704086091359,0
1802,URBAN,2.6716137750756586,0.8025768067406478,4.663872377754528,0
1803,URBAN,8.925259011871937,0.7201422955287102,4.740904426131439,0
1804,URBAN,4.710606963769151,0.7340116875034692,4.719162330245223,0
1805,URBAN,2.082676367601545,0.8915299023444468,4.72460142528908,0
1806,URBAN,4.9462606131470235,1.4996805240509399,4.730166443888854,0
1807,URBAN,4.605663804553756,1.0379839350289737,4.568754030036159,0
1808,URBAN,6.839231934459586,1.3900307219216665,4.738341639824386,0
1809,URBAN,1.9425419668468242,0.6682041786823537,4.805211966180901,0
1810,URBAN,0.4227633155850132,0.8960165887848018,4.671180267626181,0
1811,URBAN,5.6699183514916776,0.7284625926177353,4.749054933614086,0
1812,URBAN,9.727668212927167,0.9333468931707424,4.84296606201713,0
1813,URBAN,1.7517135784532083,1.3393208816770579,4.855040003908359,0
1814,URBAN,10.55664788971653,1.1875997997857926,4.880861453103866,0
1815,URBAN,1.2269373047875896,0.9757416115877264,4.85411066688566,0
1816,URBAN,6.578294165340165,1.1107472212303406,4.791863318820172,0
1817,URBAN,10.645575739025363,0.9718540911397903,4.852159990258023,0
1818,URBAN,5.0924222662254035,0.4132390581281405,4.836014662255752,0
1819,URBAN,5.02666011956326,0.7436383741141623,4.888209161171022,0
1820,URBAN,9.403417685715201,0.5975021515134991,4.9103989057412,0
1821,URBAN,7.8788667350507655,0.7300265949153749,4.773355204519291,0
1822,URBAN,6.972560570958146,0.9224209371927518,4.823632402992328,0
1823,URBAN,7.389433039499992,1.121954895811264,4.838065312271245,0
1824,URBAN,12.810307247165078,1.2358942836400937,4.640777059930614,0
1825,URBAN,9.193323108416928,0.2580959399154036,4.59075037240734,0
1826,URBAN,9.514544954030082,0.8695767696635985,4.4940140439136185,0
1827,URBAN,0.8911439322173874,0.8275079064581365,4.583036987016952,0
1828,URBAN,10.426322039088756,1.336409411298094,4.731741127343259,0
1829,URBAN,5.763259093766608,1.4099577854576364,4.7795225707711335,0
1830,URBAN,3.4521156090956056,1.0079647844703192,4.769722961629527,0
1831,URBAN,4.452334773069575,1.6981388790282237,4.570119514909614,0
1832,URBAN,9.816620874146162,0.565746191097749,4.603340145351021,0
1833,URBAN,8.868851705746703,0.40632931212272905,4.649192842401129,0
1834,URBAN,1.5506829376507294,0.760830763106697,4.671912136968918,0
1835,URBAN,4.494044881842061,2.9250050434298616,4.887646726206398,0
1836,URBAN,7.528395304255291,0.6403405232150263,4.897325850766829,0
1837,URBAN,7.787021655753468,1.140759624403497,4.939644451294684,0
1838,URBAN,1.0587438204727846,0.6894994452649144,4.834506427891838,0
1839,URBAN,13.573750214538425,0.645307703933866,4.713702340528733,0
1840,URBAN,3.758090947899994,0.5708830039708526,4.762617619737808,0
1841,URBAN,8.708743896245881,0.625896813546196,4.698730520462183,0
1842,URBAN,5.04721724249269,0.8596072068938237,4.778898301501648,0
1843,URBAN,9.078004008874716,1.553840291104987,4.593101017101639,0
1844,URBAN,4.0183442106119776,0.5950124780787867,4.661332840474455,0
1845,URBAN,6.290876873461616,0.7861970405777714,4.639822591202564,0
1846,URBAN,5.850870502446905,1.091236366875449,4.646175756240594,0
1847,URBAN,9.89786633023096,1.1940513569976359,4.652291892212656,0
1848,URBAN,3.200058498830557,0.6133491319435879,4.72073801390066,0
1849,URBAN,1.4775405815473663,1.780629319664731,4.474286919570273,0
1850,URBAN,3.481375200460106,1.474898580755511,4.2842167962978355,0
1851,URBAN,8.077341394012123,0.6790317465185203,4.301186819840805,0
1852,URBAN,5.676579449392791,1.3432288022734131,4.504122036552884,0
1853,URBAN,2.093311130098362,1.1909371264841386,4.651831213543789,0
1854,URBAN,5.889374747551708,0.245030286295003,4.6216115363185315,0
1855,URBAN,3.281847288428102,1.1181835683318362,4.71016585652788,0
1856,URBAN,9.408199924476923,0.9824337334696819,4.570138980397688,0
1857,URBAN,7.0586740593114445,0.9445828421702196,4.671100744129773,0
1858,URBAN,7.176288684589184,0.75181282277257,4.7502163920724145,0
1859,URBAN,3.5800771957476893,0.6862541907774655,4.666241494275744,0
1860,URBAN,5.251206757433019,1.9609864247228719,4.637105348150995,0
1861,URBAN,7.862623860382389,0.08463762276079367,4.614889230849048,0
1862,URBAN,6.731292816798261,1.4674592628990386,4.677308773697499,0
1863,URBAN,8.868720518581641,1.96002513643409,4.5409317068979345,0
1864,URBAN,7.025002627974861,0.5359190329373107,4.510221279648187,0
1865,URBAN,4.281993945957606,1.1608592188042692,4.514895242449233,0
1866,URBAN,8.21125974879936,1.7020509631509966,4.36112906277768,0
1867,URBAN,6.062848330589852,1.3319699982056812,4.3049849618304235,0
1868,URBAN,0.410577660781864,0.8665276216348277,4.215460419752111,0
1869,URBAN,6.483811860813354,0.8025636776325731,4.231361561612743,0
1870,URBAN,10.969782188441458,1.3221056109373373,4.434340048533179,0
1871,URBAN,6.9859640084275485,1.0735721471465134,4.596240759736452,0
1872,URBAN,5.066611090961278,0.5973393507719326,4.678858407472148,0
1873,URBAN,3.362006927916466,1.5568711309623693,4.574743482635488,0
1874,URBAN,4.916431622820386,1.357991251564725,4.7545187966808475,0
1875,URBAN,7.656779153648475,2.684490734615941,5.000228568283639,0
1876,URBAN,2.7312688003276584,1.1797340684259368,5.0306837495452426,0
1877,URBAN,3.55114318607527,1.0059758402555332,5.092320268287911,0
1878,URBAN,2.3299622666511537,0.38017953225129697,4.980911156730991,0
1879,URBAN,11.043605590547214,2.2026060143735515,5.216153274825472,0
1880,URBAN,3.7601375869899223,1.0875320085257931,5.284009507274276,0
1881,URBAN,4.053444029783316,1.795966784870593,5.436241793832208,0
1882,URBAN,2.650682191405546,1.4712026162593985,5.418725477404204,0
1883,URBAN,7.137200134104918,0.2481078127373622,5.280757715323693,0
1884,URBAN,4.092819629907299,1.8687780391737145,4.96688118129068,0
1885,URBAN,9.949480468756448,0.12206884754345233,4.915911428830192,0
1886,URBAN,1.364700338939701,0.3043383212158971,4.849907540453535,0
1887,URBAN,11.781845458801442,1.1298677207306762,4.944945951527168,0
1888,URBAN,7.038099204491611,0.19485777270985813,4.9181477333017405,0
1889,URBAN,6.9055171851616155,0.10111903366226925,4.865205847127633,0
1890,URBAN,0.9863887784153189,1.506676513255113,4.791006515810956,0
1891,URBAN,1.7041320491089673,0.37215484899430945,4.742261016065899,0
1892,URBAN,9.685064565854995,1.076542617527817,4.608421873091086,0
1893,URBAN,9.443755834852935,1.9492991353685831,4.48261549187088,0
1894,URBAN,6.265921349291919,1.2118310161108974,4.329662820157623,0
1895,URBAN,3.559896177335432,1.1181848366606777,4.482299388350276,0
1896,URBAN,3.8463053880697444,1.5661443834736604,4.3445526171105815,0
1897,URBAN,1.869773876099704,0.5275809447132267,4.43080526682052,0
1898,URBAN,4.268797397460283,1.1082375016777357,4.424004037724893,0
1899,URBAN,13.200323950149386,0.3417326471032254,4.424304988101275,0
1900,URBAN,4.8447815034253106,0.318876042195748,4.399751819323521,0
1901,URBAN,8.905002897562458,0.9049394438947983,4.315720273583369,0
1902,URBAN,9.896928500169311,2.053636357426719,4.440234660787639,0
1903,URBAN,7.484172394769328,1.8783372452319815,4.2373517186017935,0
1904,URBAN,8.92259325190319,0.8798281708201039,4.346499836983167,0
1905,URBAN,15.464483194694733,0.43483883580959354,4.38226232272471,0
1906,URBAN,2.7454739998475883,0.8847197063706879,4.303453245399929,0
1907,URBAN,4.537035294471917,1.3347337948024813,4.406793368079014,0
1908,URBAN,10.202988881932598,1.297484416081081,4.329606530568735,0
1909,URBAN,6.5679742916738455,0.983504189336573,4.472232927940295,0
1910,URBAN,4.342938514154992,0.8813070831662644,4.380793750304458,0
1911,URBAN,6.204094692660622,1.3725081823849898,4.236859358961148,0
1912,URBAN,9.776062519217769,1.2666786251487243,4.386951299570597,0
1913,URBAN,6.843415496998919,1.4566422408799422,4.35957642513132,0
1914,URBAN,6.646624216941157,0.855634346804011,4.429614765119654,0
1915,URBAN,5.794336317565189,1.329529725201097,4.288155629840415,0
1916,URBAN,1.9824609371610808,2.3854264265842597,4.016096724329868,0
1917,URBAN,6.738850901877112,0.16231054970118325,4.064769030630851,0
1918,URBAN,3.1743587653182352,0.9450933772615567,4.188993626362562,0
1919,URBAN,2.704061286169662,0.7792372350427124,4.185927442662467,0
1920,URBAN,7.291621714340983,1.330106550001575,4.071052554528722,0
1921,URBAN,7.273877283794759,1.0837409336692292,4.198675531303029,0
1922,URBAN,10.193295807016622,2.1629910760016124,4.231474597384628,0
1923,URBAN,6.321904043779421,0.6500197784667839,4.355703552387172,0
1924,URBAN,12.946252379930906,1.6598501059389361,4.191825590272451,0
1925,URBAN,12.49933805463863,0.9810966923504989,4.172618052797605,0
1926,URBAN,4.552364253650999,0.7646980640229605,4.126105288659236,0
1927,URBAN,0.5512157498502493,1.8645570925120534,4.425135465392233,0
1928,URBAN,16.69342657285278,0.7757946754545548,4.428195433670764,0
1929,URBAN,3.903700837358614,1.4922757765184125,4.586707879810631,0
1930,URBAN,3.149530856644467,1.6317001105319606,4.802488656251578,0
1931,URBAN,5.390545470765949,1.5820358659936264,4.594774919797458,0
1932,URBAN,3.420373429235624,0.663726797773587,4.6298069871081236,0
1933,URBAN,7.790366660676426,0.792937077316171,4.518339048576871,0
1934,URBAN,4.586817716741383,0.2642801284785864,4.543906515362221,0
1935,URBAN,4.183295552930901,0.7992964879050822,4.6455942494678055,0
1936,URBAN,3.657751223151208,0.9728286310070613,4.748159173552478,0
1937,URBAN,4.86965041359663,1.747162061506663,4.62093236859654,0
1938,URBAN,11.903548610124068,0.7006883907218743,4.640692300743395,0
1939,URBAN,6.990829355301002,1.5721889306991281,4.734441436139518,0
1940,URBAN,3.447396300646826,1.5326488633496007,4.870211451446928,0
1941,URBAN,6.779918212833087,1.1579304615656913,4.787970845130685,0
1942,URBAN,8.402656904677992,1.3733325777339267,4.834434074159675,0
1943,URBAN,8.49737439536275,0.5452330440726092,4.866803524663874,0
1944,URBAN,3.302980598805936,0.8489500713997351,4.729904996810358,0
1945,URBAN,2.9265920796144855,1.1309288480438924,4.827421743264322,0
1946,URBAN,21.52435510884454,1.3690162157626542,4.902869735129603,0
1947,URBAN,0.30843417210225327,0.8722127462235382,4.938186337714092,0
1948,URBAN,12.023348035364494,0.9041822931767831,4.9927502639056724,0
1949,URBAN,4.213560044843866,0.21896389111867326,4.96361098360165,0
1950,URBAN,6.732297346774207,0.6761523521436565,4.830079553604403,0
1951,URBAN,2.132494781963671,1.5426006129708276,4.771040672099897,0
1952,URBAN,4.247332523978673,0.9630543395802176,4.845189191059913,0
1953,URBAN,3.468351029086739,0.17529990540355156,4.802556387108508,0
1954,URBAN,5.5480857787214815,1.3092439305724393,4.594149590421616,0
1955,URBAN,4.5616190138712085,0.8180927650094155,4.645245279165675,0
1956,URBAN,9.48526271611633,1.6350106366889818,4.767497297162569,0
1957,URBAN,3.9526180018986796,1.022592485006105,4.646986973865477,0
1958,URBAN,5.403332156565488,1.624355414806591,4.44136294921633,0
1959,URBAN,0.29092224371920083,0.4824768649981534,4.501344682083736,0
1960,URBAN,7.0953366237611455,1.0530225552765224,4.594189131169208,0
1961,URBAN,2.2217231336092462,0.9122771506460767,4.707689535019588,0
1962,URBAN,10.96267180343057,0.3689137784477211,4.741681169533967,0
1963,URBAN,2.929440163717056,0.4620883995513586,4.661125356395969,0
1964,URBAN,5.443720700559623,0.8066248378790974,4.541416104574304,0
1965,URBAN,1.7855206723348562,0.200029026828417,4.544391268613165,0
1966,URBAN,6.0314994586519415,1.5221232455388316,4.471625872029222,0
1967,URBAN,3.579675517750419,1.1638091943816098,4.615382392974688,0
1968,URBAN,2.4501169542094723,0.8782848255654858,4.484343682683085,0
1969,URBAN,8.343962782057863,0.4092258542279193,4.52689029338029,0
1970,URBAN,6.746707306788668,0.4061470588017081,4.550441118040045,0
1971,URBAN,4.240614533795992,0.8204429596380098,4.47852371789272,0
1972,URBAN,8.411384985949368,2.5814960702975087,4.289658614238911,0
1973,URBAN,11.004472980504485,0.747457233637918,4.306650661854851,0
1974,URBAN,2.242210803380821,0.5163477130662696,4.235022317386553,0
1975,URBAN,2.2898469674944817,1.508960745840538,4.289027643760069,0
1976,URBAN,3.328613678115681,1.8395873812483123,4.036850295751546,0
1977,URBAN,2.9989560281937915,0.5904161342869174,4.032864176858917,0
1978,URBAN,6.734611815828321,0.5277098000960763,4.114088645484436,0
1979,URBAN,5.723717685410655,1.1036403655431148,4.2577742323880665,0
1980,URBAN,7.528166484035191,0.8810969446052886,4.330650011841324,0
1981,URBAN,8.884719342441437,2.816554581428797,4.675041269736521,0
1982,URBAN,7.8536098083191215,0.49920853058609255,4.5949689023149505,0
1983,URBAN,5.291404668389417,1.630984480872756,4.743064381272705,0
1984,URBAN,7.957269194647163,1.0309410943084518,4.539298825512248,0
1985,URBAN,11.579986249495168,0.8458567298546862,4.457354514788688,0
1986,URBAN,3.860287070735724,1.7425403303358862,4.536694473420065,0
1987,URBAN,2.030345481495745,1.3127281471558396,4.41597652491552,0
1988,URBAN,0.2019831941202772,0.9286910482464684,4.322879476836706,0
1989,URBAN,11.625737060188984,0.8349173147926507,4.230579278333776,0
1990,URBAN,4.795363802831095,1.2678075006318703,4.308673544109005,0
1991,URBAN,6.856021639986936,1.3716282578709897,4.420065784318817,0
1992,URBAN,5.3285643007425545,1.0412949447850752,4.359538047655759,0
1993,URBAN,5.62835197722695,0.340624485077158,4.319804181989236,0
1994,URBAN,6.0849338321042845,1.2127479241760797,4.217401102342396,0
1995,URBAN,5.183986224776688,1.3641327684117504,3.99269703368976,0
1996,URBAN,6.1964907548733725,1.15653667729986,4.0265737382860545,0
1997,URBAN,7.239300399432295,0.23004716855196294,3.9963990082123013,0
1998,URBAN,7.708002692037557,1.5060282897065327,3.7544126296834306,0
1999,URBAN,6.4152808541259265,1.184578367886428,3.7451868235588126,0
2000,URBAN,9.144071781455242,1.6798793305594701,3.5678953884770275,0
2001,URBAN,6.4620056689169525,0.19056131379246613,3.5325443517545483,0
2002,URBAN,2.7814843485118526,0.08815200701842693,3.5187936362146224,0
2003,URBAN,3.6896890808965384,0.572902459230665,3.4685728512911975,0
2004,URBAN,8.600497908601897,0.7817936725076434,3.563736823137276,0
2005,URBAN,5.587297122785312,1.3662103530104979,3.5169608524359823,0
2006,URBAN,4.277536884428197,0.9385219409799525,3.6101727114704993,0
2007,URBAN,4.220235595583495,0.21529049443691048,3.5766908706548555,0
2008,URBAN,7.596378368506859,1.160612277009801,3.3988252373937815,0
2009,URBAN,7.405937447985579,0.4634113165277345,3.4407630951601953,0
2010,URBAN,1.3413664211071101,2.202215568301864,3.430946382531391,0
2011,URBAN,1.044755397332729,2.122608466890324,3.594852180471679,0
2012,URBAN,2.083317226573451,1.1446862773259034,3.5181305335169193,0
2013,URBAN,5.930871295973536,0.7692725722115102,3.45949872279924,0
2014,URBAN,6.408388410711139,0.20429327305208184,3.4429077523325025,0
2015,URBAN,11.136141599070577,1.8001237827014582,3.2451070567225173,0
2016,URBAN,8.964643465842661,0.6639044825880205,3.265957796022558,0
2017,URBAN,19.581975884332415,0.530795575207268,3.181780716672328,0
2018,URBAN,1.669614652494449,0.7849664338973958,3.233080893026049,0
2019,URBAN,3.059624399877236,1.011546619190609,3.2445036147341506,0
2020,URBAN,5.985320435017096,1.0703993746142346,3.182196655927629,0
2021,URBAN,6.594104191721722,0.9798003637700643,3.105069305269819,0
2022,URBAN,5.46735504887075,0.5622032598393177,3.072244120755603,0
2023,URBAN,2.3171823089248837,0.8534448878399258,3.041016101798128,0
2024,URBAN,3.6162591422503425,1.035082397538372,3.007268408497101,0
2025,URBAN,1.3514835341785887,0.5076509431517442,2.9519474857111816,0
2026,URBAN,9.930061973373043,0.5719313130376965,3.028937249932408,0
2027,URBAN,4.992132829391242,1.7312642341353084,3.212805339428497,0
2028,URBAN,5.609309283172989,0.49856471475380154,3.1518481752102905,0
2029,URBAN,6.492465798192867,1.7513801676135663,3.3364735108402828,0
2030,URBAN,0.9254658746482725,0.3787697549152516,3.271084868259694,0
2031,URBAN,2.2625330417359626,2.004959982307385,3.3510382181774117,0
2032,URBAN,1.612426329744841,1.1129811127875169,3.1692114646684995,0
2033,URBAN,3.3917176685981403,0.5964630487763077,3.111365840791482,0
2034,URBAN,5.7241179762753225,0.34747952531526144,3.098549014976865,0
2035,URBAN,5.879724871486692,1.2886303023566121,3.109219680226957,0
2036,URBAN,7.853556899619588,0.8864533836948382,2.9337626884465657,0
2037,URBAN,5.296001501032525,1.3363466546475788,3.0182553546247326,0
2038,URBAN,10.423277243877457,0.7633781056498071,3.009363843320702,0
2039,URBAN,2.0753697388649006,1.014949339541905,2.813147630874529,0
2040,URBAN,6.761690695192577,1.5847168690540723,2.739783179993496,0
2041,URBAN,1.4167923186889675,1.097613412062995,2.564648377661166,0
2042,URBAN,7.254049681343376,0.6161604386278224,2.517743509786426,0
2043,URBAN,6.785043339541061,0.30721155036651693,2.564088578488304,0
2044,URBAN,5.732126868070046,0.7355243623662925,2.648039081748774,0
2045,URBAN,8.033838050696726,0.4030202327193737,2.61227864416096,0
2046,URBAN,7.200321826403467,0.22752315046461885,2.598514937349192,0
2047,URBAN,10.520306395703296,1.607675969208434,2.813329697045129,0
2048,URBAN,4.076359465456801,0.7518737117179262,2.8153535287042466,0
2049,URBAN,8.548874126225737,0.5070222520383834,2.785907259395235,0
2050,URBAN,10.866228224678204,1.6620514441048877,2.6062620887962824,0
2051,URBAN,7.828135981555933,0.9957673746426584,2.5433367927056674,0
2052,URBAN,3.9140110045977203,0.7946617497480165,2.6353749832754962,0
2053,URBAN,9.73386381739112,0.27901606061876694,2.5888837662608934,0
2054,URBAN,5.760644434649096,1.3727862459900058,2.7161643370095585,0
2055,URBAN,4.133291420173937,1.4138232655028955,2.501472622601414,0
2056,URBAN,5.731952337137096,1.2667266295200534,2.430383858450011,0
2057,URBAN,3.105545978483512,0.7281924745906199,2.3608819771612293,0
2058,URBAN,4.238451133328457,0.7795368397403492,2.4071388014431965,0
2059,URBAN,5.37836090800045,0.46797017254504136,2.4168018576155528,0
2060,URBAN,3.354873867801201,0.7864317047474335,2.4711726198069743,0
2061,URBAN,1.5794626917529673,0.8231567766854015,2.4574688965324634,0
2062,URBAN,7.893328953990436,0.9051581840802434,2.3319327893093034,0
2063,URBAN,2.7094339546089405,0.5085977137539933,2.252194093601446,0
2064,URBAN,5.7454452410338845,0.9575900294866376,2.0818853415730887,0
2065,URBAN,2.097143582527355,0.9322683197775361,2.16436970720376,0
2066,URBAN,5.467690725281656,1.5670742440218306,2.2820388973375336,0
