step,environment,gps_error,rtk_error,ekf_error
1403,URBAN,10.221911282021244,0.5754557387600064,0.9529875901952071
1404,URBAN,8.911450991044097,0.6828090077708509,0.778282144115311
1405,URBAN,10.664787341642588,0.4213140137324693,0.6980763314639322
1406,URBAN,10.277394027488441,1.3125728728565058,0.8920557988919453
1407,URBAN,9.830718446197718,1.9935180776541108,1.278220751698628
1408,URBAN,7.814393356770061,0.6995424337862205,0.8316395674138417
1409,URBAN,7.258385687675428,0.1410345192288884,0.6142275217546237
1410,URBAN,3.3194035468926364,0.17021734652999465,0.4091100932910007
1411,URBAN,2.106059455527005,1.0989287508127628,0.3403276153230092
1412,URBAN,11.746100527752901,1.50150715824862,0.6431716599990904
1413,URBAN,1.5315533080446448,1.1875632161080034,0.219406896480692
1414,URBAN,7.908119737102348,0.09856471113171421,0.163986294723618
1415,URBAN,2.336718393304145,0.8833445551960082,0.2578137205961233
1416,URBAN,9.34800244635581,0.6786898767864383,0.19687901103036604
1417,URBAN,4.575575336357652,0.38987586970935173,0.09093955759870131
1418,URBAN,4.960515936433491,0.2426340050628375,0.1296707339443949
1419,URBAN,7.370448191751741,0.27335249615772184,0.12782836645184598
1420,URBAN,2.583029938727086,1.0660017788966796,0.19435585707499833
1421,URBAN,5.593102259429234,0.7897862978548327,0.2282294624700254
1422,URBAN,5.695816853409728,1.1057518181293402,0.3185226326289699
1423,URBAN,4.509080191002617,0.7354604641171231,0.22575088195673967
1424,URBAN,6.769229642476967,0.6029285756643978,0.1039942448159333
1425,URBAN,6.076928644994127,1.0217997231329672,0.36014312752433014
1426,URBAN,4.9602219548895485,0.525752638744335,0.26545636351715907
1427,URBAN,6.525702495163944,0.5652576653952324,0.2497010463554418
1428,URBAN,6.9750954747826865,1.0162152352864293,0.16127351928836192
1429,URBAN,4.351215243190292,1.6693184386566327,0.37391238469513605
1430,URBAN,4.870071393402971,0.9921136029500103,0.06599861616882552
1431,URBAN,4.0971572588351295,1.4734007481606197,0.37060767876572487
1432,URBAN,4.371951601258984,0.5001970731696708,0.1411208502843396
1433,URBAN,3.6244495959668286,1.2123163027294384,0.24567698730317852
1434,URBAN,7.670800580664047,0.6570242005729816,0.09539442267612691
1435,URBAN,0.942711870590078,0.9276308849706777,0.21383586672386332
1436,URBAN,9.30234376230924,1.2581513705556138,0.4965227771663968
1437,URBAN,3.0683440314202635,1.5309158982416904,0.49513662854958396
1438,URBAN,6.3923319127695315,1.2007888171481034,0.35455919970466737
1439,URBAN,5.100773103052712,0.3657193477532336,0.3572403262171868
1440,URBAN,7.325376387946624,0.992988634517657,0.4993772929874742
1441,URBAN,8.964944504760552,1.0865978285029738,0.6533192857746323
1442,URBAN,4.8651321399027685,0.946537598052499,0.5213403453317952
1443,URBAN,11.875838746121058,0.5511443197661514,0.5299382829745017
1444,URBAN,4.455909142295009,1.2161869351633199,0.3547786507415175
1445,URBAN,4.310097064463433,1.680007325443567,0.40174538988113506
1446,URBAN,8.23287271024971,1.192843309959307,0.5984996702111136
1447,URBAN,4.44387157427007,1.2521606978978521,0.538969151257288
1448,URBAN,5.317362106072551,0.6287941210962205,0.5237456792311085
1449,URBAN,2.8023892048440637,0.6518367987478781,0.23951801292140337
1450,URBAN,9.09895019218217,0.8896129461193282,0.08124528680892752
1451,URBAN,9.589088796394847,0.9580833926558676,0.29182001894795045
1452,URBAN,3.728405218645291,0.8208414504953214,0.4083593880469001
1453,URBAN,7.512225803663047,1.2024413404361336,0.5457054510564621
1454,URBAN,8.341709075230584,0.6023295993515777,0.2486337185205335
1455,URBAN,8.878042359428923,2.5585446964073455,0.5700421675410181
1456,URBAN,6.087066262659236,0.49577802116224146,0.5297090446907937
1457,URBAN,7.387538756430084,0.784677135225545,0.38126417552168806
1458,URBAN,4.697591653250585,0.7926725700955056,0.36433816184798185
1459,URBAN,5.106088667311336,0.9812943502880387,0.4358252747542638
1460,URBAN,8.55234703214389,1.597173661168348,0.228623184338136
1461,URBAN,7.437754537510482,1.2732077254704495,0.25797552179819067
1462,URBAN,6.1810022098670725,1.063693670310812,0.4522081253354406
1463,URBAN,5.883175105434787,2.435474463182864,0.938000604522337
1464,URBAN,9.51326188278484,1.269280320596784,0.40484331008261515
1465,URBAN,7.670633742220617,0.7341755358238876,0.4604198463585131
1466,URBAN,5.814402905359559,1.1576725468543958,0.5924170900919583
1467,URBAN,4.175811114194871,0.28349907296526944,0.4968058927333243
1468,URBAN,6.994791481832235,0.682642678636649,0.31788335321280475
1469,URBAN,6.153334676763097,0.8133786073642112,0.4379043064701201
1470,URBAN,5.020213976271186,1.8524341759684344,0.46608337901141483
1471,URBAN,8.553217429741128,0.14305842710247915,0.30107745758607685
1472,URBAN,1.1005501229374177,0.8430540470554607,0.14229309198498946
1473,URBAN,10.307491730598294,0.911160170593256,0.33189365695125256
1474,URBAN,3.5734836891097856,2.037678430139193,0.6048406571882287
1475,URBAN,6.23864418270936,1.1126659651185973,0.7471875831792131
1476,URBAN,4.5721461151058636,1.019002870083861,0.48407042391447935
1477,URBAN,5.749587733985712,1.3853077326056005,0.3405530232107722
1478,URBAN,5.498675055076619,0.058270630889348,0.28602537137211537
1479,URBAN,2.3386065116641594,1.250298483912461,0.4474395567791139
1480,URBAN,5.062390194535283,1.2138120495488993,0.6372268115647417
1481,URBAN,5.7354371657192145,0.4179233188040357,0.40633572086174174
1482,URBAN,7.831907286652372,3.3202314772250547,1.209526132953029
1483,URBAN,5.346280673761559,0.5387818356678234,0.8905013279085799
1484,URBAN,3.2486248372567674,1.0266087373447055,0.4469306228585114
1485,URBAN,5.264474346321464,1.2749423621305551,0.12000304292127223
1486,URBAN,2.1913156638730844,0.9929072115269835,0.4014983471890725
1487,URBAN,11.906279032462178,0.6163833280230269,0.08710674305963999
1488,URBAN,3.7054603079052746,0.4534574943996807,0.15143824651242885
1489,URBAN,6.089908770076789,1.691490508418455,0.5776953638177512
1490,URBAN,9.119894149554797,0.4063388387018659,0.5020242308330193
1491,URBAN,4.480729960348704,1.574954650032249,0.2530304625224309
1492,URBAN,9.264440120651896,0.32326622594029175,0.14166411604776458
1493,URBAN,7.241470408216835,1.4705771945878936,0.38510650602201674
1494,URBAN,2.5489658902678842,0.333224713960349,0.3259345543542852
1495,URBAN,3.1665715732432496,0.3657820224787454,0.298022653253219
1496,URBAN,9.735822974093123,0.9472735384538842,0.29087930575917786
1497,URBAN,4.378308343897013,0.686471532209748,0.40291123492377523
1498,URBAN,10.898315853341153,1.895918864853736,0.4077224128114315
1499,URBAN,5.3582983868918035,0.5231880839255983,0.17716594731804627
1500,URBAN,6.765361088691145,1.5756729057874101,0.42369365319525526
1501,URBAN,4.228441804269421,0.6290174326583936,0.5082873942682524
1502,URBAN,8.839468949628174,1.8142563224667239,0.9058027875347218
1503,URBAN,7.146648822484981,1.064145312230982,0.3998450267481824
1504,URBAN,1.8000462328806524,1.5087503474867134,0.38223469157650786
1505,URBAN,7.779329246977412,0.750254283252483,0.19299191621410536
1506,URBAN,6.366438985493108,0.2538309764402663,0.22342816496801482
1507,URBAN,8.024897336188271,0.8076621010013885,0.3908163047361595
1508,URBAN,9.572295547593287,0.47552135079996005,0.3155057427422771
1509,URBAN,6.604108705748632,0.6480867301143427,0.29108597624156224
1510,URBAN,2.4948697925217482,1.3467125104562159,0.6164878027877609
1511,URBAN,14.404823999446773,0.31044905601863987,0.5418384851015087
1512,URBAN,5.057424342254036,0.6472334421772464,0.5149081189986452
1513,URBAN,1.6638368408177142,1.4815232203107054,0.5486500689765473
1514,URBAN,8.604227464388634,1.1239220886702872,0.6913874541628067
1515,URBAN,12.908157660063766,0.955061184890586,0.5717008251338029
1516,URBAN,10.683781695062121,1.1391925257137432,0.5016305497431468
1517,URBAN,8.059641047543957,1.0809290457601628,0.5630913996294605
1518,URBAN,6.118434210988408,0.4048471310909545,0.2836133086540327
1519,URBAN,10.367960912317619,2.4124721229751223,0.6533702590977166
1520,URBAN,3.9686532900976874,0.824938512437269,0.5389813881731349
1521,URBAN,6.911220953952384,0.08619864464196426,0.3930375711024553
1522,URBAN,9.26144644946925,1.5151388945116822,0.3130779250574016
1523,URBAN,4.252476654944738,1.244516432636755,0.32057054423338766
1524,URBAN,3.4974023916573245,0.7530527135773449,0.45054711367529376
1525,URBAN,4.125903579579748,0.7432524158037207,0.28838193285997854
1526,URBAN,8.528319614535613,1.4978427798814298,0.4447187843393299
1527,URBAN,5.613778418372195,1.9157974455489049,0.36684149697928026
1528,URBAN,8.554108032505987,2.3441774600459344,0.8083591386651314
1529,URBAN,8.015889391517653,0.44178105196525735,0.6703750255226365
1530,URBAN,4.982751131808313,0.23201459308348066,0.41250225274211616
1531,URBAN,5.6319582986789385,1.1315462583415308,0.4237987099812156
1532,URBAN,6.7210173394302855,0.7832165085031346,0.5518075337529571
1533,URBAN,5.3071113121067865,1.2179301277416097,0.7560843189039385
1534,URBAN,8.903867267780234,0.48563118824047863,0.6761567704766989
1535,URBAN,4.826247071076717,0.5991497817623082,0.32879123745265715
1536,URBAN,9.112327163330246,0.5580399252539878,0.3945549002114054
1537,URBAN,4.927185610044932,0.21664906750863736,0.23720826111333695
1538,URBAN,8.622152317822502,0.5273318427924467,0.01946921687678315
1539,URBAN,3.693240565261845,1.6080410538916017,0.48878932582043266
1540,URBAN,9.274322477379885,0.8933156479352747,0.5455847547447478
1541,URBAN,7.217677820622684,0.08993851287920217,0.41242674123312567
1542,URBAN,9.253410429499302,1.4944299757643051,0.4070684828286878
1543,URBAN,3.2004482333584723,0.9727378792053473,0.18649848826821777
1544,URBAN,2.250370519970502,0.5359147549064055,0.15045303932546325
1545,URBAN,7.792289423412573,1.2861549332423199,0.453507202789164
1546,URBAN,13.78720987653873,0.5803591930049993,0.24892960966541172
1547,URBAN,6.111330421241436,0.30465452251395364,0.26456945307776614
1548,URBAN,6.340249901366733,0.9712911626082148,0.47139225983424493
1549,URBAN,1.430808204364635,1.07907014232537,0.6310262421334013
1550,URBAN,4.458491272524714,0.7174241072036139,0.30935387961309424
1551,URBAN,9.046512540530781,1.3708510521004984,0.5184590312717726
1552,URBAN,2.4903690986688463,1.451976041550245,0.7256249998186551
1553,URBAN,7.4612341836047404,0.4849749276191284,0.4160885501215474
1554,URBAN,2.303860732687835,1.4838492074408753,0.49290253044513793
1555,URBAN,6.778235261700341,1.921703472107695,0.646573687285895
1556,URBAN,7.840791263766746,0.8836049276314497,0.31317163131718845
1557,URBAN,1.8951750279876245,0.44394118435828533,0.2241378746220075
1558,URBAN,5.309056914993228,2.5256539726684135,0.629416145718122
1559,URBAN,1.8886031992803227,1.674037654546403,0.10535011927932224
1560,URBAN,10.3194852978798,1.2936309720299874,0.41522104166438195
1561,URBAN,2.194388161480963,0.4493115642939588,0.18936169412234932
1562,URBAN,7.755560696544869,1.0336033552222519,0.22101569202187668
1563,URBAN,4.17897455097136,0.5431631030112004,0.34213712994327056
1564,URBAN,9.701815490091734,1.6741036203804274,0.7956697465123928
1565,URBAN,5.547876497920027,0.3319701099672585,0.6208214947135767
1566,URBAN,8.201503535643031,0.9997125738236785,0.5838316426281527
1567,URBAN,5.969765482364095,0.4845850300045527,0.5690607415723753
1568,URBAN,5.313360175946005,1.3069455378544441,0.31681145092465035
1569,URBAN,5.1981903411893295,0.7157733991243728,0.39830138967851614
1570,URBAN,5.7307008395005745,1.3403968058717552,0.5947999502521999
1571,URBAN,8.974005769671246,1.0022362348419496,0.49982635627231903
1572,URBAN,6.596542865786613,2.883068427136447,1.1509076923443269
1573,URBAN,0.6820734318161605,2.3007451556867724,1.5650665924130114
1574,URBAN,8.694103174488907,0.7471888586143937,1.0947841359311816
1575,URBAN,10.902690494951988,0.8945730888320192,0.5218948458884825
1576,URBAN,11.685058064655179,0.5922145069897826,0.2767471119976708
1577,URBAN,9.13222380621198,1.0043512986419079,0.46253336189007926
1578,URBAN,6.40711015143829,0.8541301046509003,0.5568277525253014
1579,URBAN,4.640768768442916,0.6725981149617423,0.2009866864415826
1580,URBAN,2.8819237705133753,1.3533058543807945,0.34745361789296025
1581,URBAN,8.118493770523088,0.6765472294750107,0.40590755502403897
1582,URBAN,4.5270640938943485,1.278936692240803,0.1502801138088993
1583,URBAN,6.451810815093879,1.0618028154004862,0.2713004720529877
1584,URBAN,3.717460435837837,0.9009581407114284,0.4197933874365056
1585,URBAN,12.241662599751127,1.3631601856766427,0.6436462051418123
1586,URBAN,5.3759853067567525,1.2493924301907653,0.8237760449741314
1587,URBAN,1.5259405038952458,1.9535410346644535,1.1854988424739765
1588,URBAN,3.2458321162245056,1.1953888683375453,0.9868743512151396
1589,URBAN,7.338934217516593,1.7306891993603801,1.1334049323083777
1590,URBAN,7.466972890749071,1.0803318911260311,1.1472550880775183
1591,URBAN,7.407084558029576,0.9569156939519385,1.0781459553717463
1592,URBAN,3.414728401498011,1.3753317352598797,0.8546329752786703
1593,URBAN,2.2434589215657703,1.4396712656167263,1.032150482790175
1594,URBAN,3.2852576300448946,0.6022534017882916,0.93697192779162
1595,URBAN,9.183774466507462,0.7399236137745513,0.5018419601510568
1596,URBAN,3.0789872268569143,1.0782142794533873,0.1450809453964027
1597,URBAN,10.214570995882504,1.1895121755770255,0.3044654044896858
1598,URBAN,6.001568965864223,0.9851743944671891,0.5459701148384087
1599,URBAN,3.3855377641943294,0.9599227051994221,0.6079639890038321
1600,URBAN,6.917589347060508,0.2297998149941169,0.5178651901891442
1601,URBAN,4.473677975018986,1.0928330379710203,0.6223208631283957
1602,URBAN,5.267599899246569,0.4200449688985086,0.3443317651520085
1603,URBAN,4.358319503966736,1.5320875046336633,0.6797944730027213
1604,URBAN,3.2168556654117264,1.8573118431964961,0.10954348881627934
1605,URBAN,3.188932484772058,0.8015462337450525,0.17137838932442973
1606,URBAN,7.226752258467966,0.8800383141794279,0.16025409100171178
1607,URBAN,1.085944699681752,0.8459005546235291,0.14922851455870645
1608,URBAN,6.7902595030122495,0.6173624605966807,0.10628966364297902
1609,URBAN,5.625497089018755,0.7569088356786234,0.25293950817303545
1610,URBAN,3.0320858000315645,0.8143130746768694,0.28591591125184274
1611,URBAN,3.798021083343325,1.2792026898458182,0.3178895300833184
1612,URBAN,1.791768673530377,0.39692197449684674,0.13292013822068935
1613,URBAN,1.6340792523573033,0.2747808472868283,0.05673290059403362
1614,URBAN,0.3056359610231931,1.1571774428933568,0.36130410265683033
1615,URBAN,5.175232472820718,0.99611030495976,0.07431999366854342
1616,URBAN,2.938946509835603,1.9687778608404651,0.6085893143003341
1617,URBAN,7.5928397510025345,0.9429470468755842,0.6701380072418752
1618,URBAN,4.512214974339173,1.530270410618089,0.5098195267721631
1619,URBAN,10.854267371208616,0.8726301310059547,0.24191572591316482
1620,URBAN,6.412755642209244,0.8242497610914585,0.10164791652789731
1621,URBAN,4.996052401469077,1.2493309008351352,0.35982854159742317
1622,URBAN,7.751814863737966,0.8382925063015798,0.14427704459912064
1623,URBAN,11.468113577421992,0.409782874675843,0.11836655331084425
1624,URBAN,6.8496410169101525,0.9621484031653276,0.38773988431102446
1625,URBAN,5.652327600005926,0.523674281355681,0.41867550972323553
1626,URBAN,6.797941504671519,0.5968533135679507,0.22513919927651474
1627,URBAN,2.578530769596467,1.122241436413204,0.40893591135662705
1628,URBAN,4.098641642724487,1.003818117535953,0.354141724284136
1629,URBAN,3.702137264620918,1.5263443469038271,0.650742186461812
1630,URBAN,5.504702815690282,0.6922579336385766,0.26627029902472665
1631,URBAN,5.846493561009121,0.5909599647978444,0.14091060878549636
1632,URBAN,14.43438001766261,0.8246967304727775,0.34198911065802334
1633,URBAN,6.30810453358503,0.3099640506322354,0.1723311043686036
1634,URBAN,7.131615689656716,1.0649349371142494,0.44826435725773006
1635,URBAN,7.272231601705294,1.332340379941527,0.30164379008822584
1636,URBAN,2.033407977270157,0.8674466053156347,0.18597481348585196
1637,URBAN,8.292687671667846,0.45116326393262435,0.11640236663811052
1638,URBAN,2.183220326002505,3.664653881810685,1.0691245205193245
1639,URBAN,3.981304582914373,0.8204754066596346,0.9171673584907419
1640,URBAN,7.417485819869654,0.7194470540641724,0.8326460074239105
1641,URBAN,10.06262377405908,0.5170789925029428,0.45645481601729615
1642,URBAN,2.949490212502819,1.1634386643629562,0.594671026161446
1643,URBAN,7.031126916298012,0.8113740836959747,0.3559771706914147
1644,URBAN,7.687197144088261,0.5266781158324811,0.11129109432769856
1645,URBAN,8.143769643379969,2.380032775738356,0.701186699455295
1646,URBAN,11.25394465251321,0.6215452700989806,0.3164516946108236
1647,URBAN,9.211980696434706,0.3685979422392087,0.27062906686118715
1648,URBAN,12.51299855327048,1.404792849542022,0.5426488255533236
1649,URBAN,14.012277669410233,0.5632349028401176,0.47423262710966485
1650,URBAN,7.439772089477464,0.7701066663204504,0.10194444335081917
1651,URBAN,6.098561835359332,0.060294032281929484,0.08088268713519772
1652,URBAN,2.984275533769587,1.261663247769025,0.37694899998703335
1653,URBAN,11.850654863354096,0.34542014838469204,0.23345353058756516
1654,URBAN,8.215135645398052,1.7329510331156033,0.4412665288440174
1655,URBAN,6.164512372835215,0.7518843350205736,0.10806824091115498
1656,URBAN,8.73617872127342,0.46227664250719147,0.20396628148353316
1657,URBAN,3.0026962113393267,0.8445300851263536,0.26785205043285465
1658,URBAN,13.247828909093972,1.352634433382842,0.4342409649820279
1659,URBAN,10.375857562310095,0.9839321462809594,0.20733880903319288
1660,URBAN,7.924302801754103,1.1676443115013024,0.3862439522530732
1661,URBAN,1.8506833893941907,1.5489114167600027,0.3534329081769799
1662,URBAN,2.5594058530234403,0.9561691254356598,0.10579787251804425
1663,URBAN,1.961534747020485,1.2836540481261507,0.3969595342274535
1664,URBAN,4.119369172793775,0.917057083177436,0.044334499074907815
1665,URBAN,8.176061217147536,1.5084990867773787,0.41122330411002195
1666,URBAN,5.226249094936415,0.9830434676970231,0.23792557045026275
1667,URBAN,5.493743028189729,0.5517167468303777,0.004478833406172935
1668,URBAN,1.7916094395422526,0.6234258682582666,0.18299706211607666
1669,URBAN,13.324182491211973,1.0291311304301787,0.37924878137518775
1670,URBAN,7.423068329582802,0.7507856032762187,0.3514529139696127
1671,URBAN,3.0911506853530373,0.44131082772335833,0.12313829891168514
1672,URBAN,9.885957997535495,1.1730184889257749,0.4395081907896018
1673,URBAN,5.360596198114851,1.544314042829001,0.734872584445471
1674,URBAN,8.744352950990102,0.5934723085714537,0.4657582754691792
1675,URBAN,7.029042674174847,0.5332602393723626,0.4777782371260566
1676,URBAN,1.8317100269978788,0.27228674839827216,0.42769908472588963
1677,URBAN,4.13777480010224,0.8497221578412806,0.513575744184628
1678,URBAN,10.74388067226513,1.0192103388225398,0.2778503377473673
1679,URBAN,11.4596674594856,1.8198020360643141,0.3808159880374424
1680,URBAN,11.978903944095606,0.7721767780911046,0.5063989809233677
1681,URBAN,10.214968681702226,0.5728022368385175,0.2103862633112446
1682,URBAN,4.802708244799617,0.7934845366446097,0.1977621060918294
1683,URBAN,3.519900440573877,1.1119537977199283,0.2439237604645078
1684,URBAN,4.493023886907722,1.719498373724681,0.6602452428575861
1685,URBAN,5.262248309632714,1.420662728361184,0.7469662753324382
1686,URBAN,2.2321968932011336,1.0593013313434798,0.8827806222352009
1687,URBAN,7.7874164762876505,0.8531912559240763,0.8813036623636618
1688,URBAN,5.2722293715884945,0.20712271109834077,0.6470562582318854
1689,URBAN,15.627127890354949,0.5468446888705509,0.456503966933966
1690,URBAN,6.090293063651943,1.743995562789978,0.8063250708464446
1691,URBAN,2.835027282582726,0.8604316976413161,0.805955180511291
1692,URBAN,8.414242466797953,1.2605978796566975,0.7370831829617971
1693,URBAN,6.843481260005593,1.7682716064003043,0.9772222175600289
1694,URBAN,6.718637015956793,0.16381174711133303,0.7205843755835418
1695,URBAN,10.72930084767075,0.8240468457595904,0.757732131408698
1696,URBAN,5.058571197611867,2.1405735232316476,1.189766580159124
1697,URBAN,5.401463117754949,1.8127571739123705,0.28745136003813604
1698,URBAN,1.780354702901328,1.550550959684131,0.3335458520334653
1699,URBAN,3.8726159368125277,1.5958400013548815,0.4721745226158406
1700,URBAN,4.3117983568051095,0.6658530784313099,0.4807522697193274
1701,URBAN,8.734285557874951,1.3098417530547402,0.17679253481361146
1702,URBAN,6.884481515440571,0.7932066999497436,0.16023710344609304
1703,URBAN,11.915990407383022,1.395993696018047,0.4231139456951834
1704,URBAN,3.2106227733275534,1.4822755947476638,0.27724776061707734
1705,URBAN,3.418550080867305,0.5933079453175262,0.062075345611523065
1706,URBAN,4.0368402776287,1.1828917948979456,0.3441931229549078
1707,URBAN,6.4706211602208645,0.7947973072231618,0.0911066536707528
1708,URBAN,6.063300490443124,1.5610019801105246,0.409605156511257
1709,URBAN,0.4926872607689877,0.793422404901054,0.4495906126979289
1710,URBAN,12.230466060546725,0.9119659458813466,0.055327337672523104
1711,URBAN,7.344130894339766,0.6364597272216541,0.23898674777667184
1712,URBAN,4.412463245507924,1.1185525652415331,0.2214813770463981
1713,URBAN,4.250567870459781,1.4791145145381495,0.5276046191066764
1714,URBAN,2.272997655618772,0.4004638453897497,0.34362081353668517
1715,URBAN,2.4497138972673174,0.8590527148841608,0.48077506820581745
1716,URBAN,8.38089944434487,0.5803101613471471,0.19325801290920058
1717,URBAN,6.481429324131675,1.0203838601649338,0.41958943434472773
1718,URBAN,7.023653570460462,1.2261362762456784,0.4700827977458947
1719,URBAN,4.0498539102970685,2.487929488092421,0.9079701577975956
1720,URBAN,4.844108330856877,0.9307513586072019,0.6574029525540226
1721,URBAN,6.056582766836864,0.7443937066141398,0.25244334541214597
1722,URBAN,3.1541580240164886,0.959995696194623,0.45604635482472705
1723,URBAN,8.458213779644915,1.4619037779502795,0.7775734936401336
1724,URBAN,4.730749252398527,0.6497739798639179,0.6900650528610671
1725,URBAN,13.084877491849914,1.1382787239768868,0.6416101573798264
1726,URBAN,5.101859667178031,1.2420049666797501,0.5907551618622926
1727,URBAN,0.18734521578607405,3.3457339560471526,0.6631599510949411
1728,URBAN,0.7358656872096292,0.09389042138780508,0.5088602676431935
1729,URBAN,10.789002920835765,1.301517945818431,0.05744229260947881
1730,URBAN,1.204479413136218,1.304421191453333,0.3672117700812807
1731,URBAN,4.550641542358554,1.5251478269861873,0.6956563581145873
1732,URBAN,4.243781496723801,0.8061479503653344,0.6414609937601021
1733,URBAN,9.798456974991957,1.8538726478350673,0.630078157809053
1734,URBAN,5.06908649941272,0.3282595578362385,0.45385826976041527
1735,URBAN,15.96735966005666,0.8405040291612859,0.5297646082582032
1736,URBAN,5.336674509733212,1.556589660087846,0.1585024428655803
1737,URBAN,5.476489693078596,0.393501619162706,0.11511811997634801
1738,URBAN,7.290273871274674,0.24913105551581383,0.05035716603647213
1739,URBAN,5.370262786129215,0.5781213490355982,0.19885597074880046
1740,URBAN,9.087806653996651,1.3851533621561138,0.537886722436444
1741,URBAN,9.864423825940305,0.8503495036244829,0.6089582070975684
1742,URBAN,6.777329609755924,1.4087551334216382,0.08179235435173532
1743,URBAN,6.9997705393059615,1.332306350753778,0.45305240114725576
1744,URBAN,6.128578435902717,0.7372720088922049,0.5555622507475253
1745,URBAN,9.108853219853435,1.852760490715565,0.18900180732313818
1746,URBAN,8.383735977486129,2.1974342338204544,0.8256121702848975
1747,URBAN,6.970303375920904,0.39096767870660787,0.7398906953376966
1748,URBAN,4.757191236740943,0.2874133207346756,0.4783321209871027
1749,URBAN,12.026945858081177,1.1627701363013265,0.6978490112290485
1750,URBAN,2.88685341143685,0.0957931905775925,0.4869578363696123
1751,URBAN,7.648471413867226,0.7319575487277004,0.4586172787406237
1752,URBAN,7.4797109043079475,0.33550718788740996,0.30092065942276164
1753,URBAN,6.0405377871111385,1.1208882316526718,0.4767050117332547
1754,URBAN,6.885372661513791,0.9432850059545698,0.2603882957304937
1755,URBAN,3.231932870797251,0.9450769053421265,0.3353505954373702
1756,URBAN,4.12209074110959,0.7733796846020438,0.45976074286934215
1757,URBAN,6.425586254648936,0.9946197942163437,0.1859453314984325
1758,URBAN,12.530391127742673,1.8165786892651588,0.6901909331644368
1759,URBAN,10.434205320710756,0.42799166144919326,0.3720380277059513
1760,URBAN,2.651463766486755,0.7023469448891728,0.47948616488196577
1761,URBAN,5.169249660290819,1.2189413929812423,0.18455698402944415
1762,URBAN,11.142280950183256,0.6721668104605275,0.19269370412416625
1763,URBAN,5.4087352518718514,1.2321795468205408,0.37311822085213675
1764,URBAN,1.473290852737076,0.9486895473238017,0.1902544343277945
1765,URBAN,11.254693302015307,1.2428065196022264,0.5402207694769644
1766,URBAN,6.247462949071219,1.4815613619963224,0.7326941089255725
1767,URBAN,7.304817790653906,0.8806765835518329,0.7971111020335677
1768,URBAN,4.821673298015662,0.7035769613557805,0.6014638435492827
1769,URBAN,3.649776942703182,0.22416845191820312,0.3746966431748303
1770,URBAN,9.072581734309813,1.0184652641443557,0.5280767656036706
1771,URBAN,7.0228831902151185,1.7695548285436673,0.8577084325870471
1772,URBAN,4.6735725891199635,0.9277471652004399,0.5872589452079233
1773,URBAN,2.613625869825401,0.173968556814894,0.4617554016836658
1774,URBAN,3.942396040565008,0.13689826048261994,0.3633421239170759
1775,URBAN,3.0415389732315368,1.2654163489207972,0.6096604912900587
1776,URBAN,3.0061522399108647,1.0116250063846115,0.47883785428241626
1777,URBAN,3.496398733130826,1.0605653063599723,0.25725470157113506
1778,URBAN,2.3359482186520535,0.8919663839713433,0.3630139324145881
1779,URBAN,4.386722722326216,0.876993266096412,0.5055750265707667
1780,URBAN,6.296485857612587,1.2296950776973168,0.33462360171065947
1781,URBAN,6.298983530929161,1.2796417526990915,0.5412680732470267
1782,URBAN,6.874251540601931,0.9158703337228901,0.42207469256932423
1783,URBAN,8.456726570725436,0.9535621638825538,0.26361619751507426
1784,URBAN,7.74597815539746,0.765450777613361,0.32453193431839017
1785,URBAN,5.382937754665052,1.5589785125652234,0.6425450451017145
1786,URBAN,1.2921299782715379,3.5628253564200607,1.064337306272499
1787,URBAN,6.609551679929695,0.36980165416746963,0.8496049941611554
1788,URBAN,12.91044710394157,2.0024488021318714,1.119581730994979
1789,URBAN,6.856330993724166,1.7071840262412878,1.3060063158198527
1790,URBAN,2.37692505804486,1.2732532331840805,1.0885558309579566
1791,URBAN,5.5057938527970745,1.0464336019053457,0.6396929309508063
1792,URBAN,3.7252050945181243,2.005845151912952,0.6833179874323517
1793,URBAN,8.112190201352204,1.026662964086276,0.5373019324212913
1794,URBAN,3.694056987649548,0.5075455752918017,0.420569892687502
1795,URBAN,4.494489668718765,0.45030876505178474,0.24831195447181753
1796,URBAN,4.053881806647676,0.7557596932695817,0.19762259126443538
1797,URBAN,8.480664204921768,0.558989192272757,0.18457847081228224
1798,URBAN,10.993723430796637,0.22408032888342183,0.08607509910160312
1799,URBAN,10.626390037945932,1.0497491852205705,0.2747516883183115
1800,URBAN,6.548918264610413,1.4024413222850485,0.20875788534275147
1801,URBAN,13.431944589184251,0.5982559558028744,0.3160073109486123
1802,URBAN,4.84800532108877,0.5341880803552803,0.32773557754218074
1803,URBAN,10.463775914347892,0.2808898019045438,0.2288601942990048
1804,URBAN,12.209312122137474,0.8879046821119434,0.08974321705200743
1805,URBAN,6.163864895118915,0.6817823457299411,0.12929025906027483
1806,URBAN,2.257936030508171,0.6865554817312214,0.2723195705931047
1807,URBAN,7.339322685551751,0.23322257355624498,0.18699857898432215
1808,URBAN,4.015036051005126,0.7699545840958245,0.32960297716944514
1809,URBAN,18.422095228817845,0.5824441328775531,0.3942868341343636
1810,URBAN,0.2886019704744753,1.2957327601239697,0.626497921131231
1811,URBAN,11.781151616629344,0.8396230228854945,0.6735025981268892
1812,URBAN,11.21830294799975,0.4815812593466119,0.3667218418705564
1813,URBAN,10.87211180567993,0.7817581610559027,0.3752436577453008
