step,gt_x,gt_y,gt_yaw,pos_error,yaw_error,heading_error_deg,lateral_deviation
942,39.48561477661133,-207.0150909423828,-178.56234741210938,0.006214042249891889,-0.03806800613795336,-0.0019073486328206966,-0.00012222345603163376
943,39.15296173095703,-207.02345275878906,-178.56141662597656,0.0190686893328803,-0.15931998740614692,-0.0009765624999921867,-0.00012222345603163376
944,38.822608947753906,-207.03175354003906,-178.56129455566406,0.05573770661305356,-0.34481012657858634,-0.0008544921874963439,-0.00012212762116803333
945,38.49422836303711,-207.0399932861328,-178.56126403808594,0.04973604091249801,0.5920469905157044,-0.0008239746093787443,-0.00013747742931968787
946,38.16827392578125,-207.0481719970703,-178.5612030029297,0.03857988605413912,0.14482286097131744,-0.0007629394531181007,-0.00015263556774414155
947,37.84443664550781,-207.05630493164062,-178.5612030029297,0.04176215644352883,-0.5250348057240397,-0.0007629394531181007,-0.00015263556774414155
948,37.52313995361328,-207.06439208984375,-178.5612030029297,0.03225408911434877,-0.29718077784520697,-0.0007629394531181007,-0.00013747742931968787
949,37.20402526855469,-207.07244873046875,-178.55865478515625,0.023309393031353005,0.5970510060452234,0.0017852783203248534,-0.00010687364787997922
950,36.887454986572266,-207.0804443359375,-178.55711364746094,0.0013490691267258885,0.24014747316194104,0.0033264160156325764,-6.111172801581688e-05
951,36.57300567626953,-207.08837890625,-178.55682373046875,0.04128779809919845,0.7001723710321359,0.003616333007813384,-3.0507946576108225e-05
952,36.2609977722168,-207.09625244140625,-178.55670166015625,0.016504393131932783,0.32934110287030305,0.0037384033203092266,0.0
953,35.95098114013672,-207.10406494140625,-178.55662536621094,0.013170921986815503,0.07651379624476379,0.0038146972656159478,1.5062303560853252e-05
954,35.64326858520508,-207.11181640625,-178.55662536621094,0.031185646304584883,0.25338061472029727,0.0038146972656159478,4.576191986416234e-05
955,35.33742904663086,-207.11952209472656,-178.55661010742188,0.03575368652886421,-0.4027961892341365,0.00382995605468747,6.101589315221645e-05
956,35.0338134765625,-207.12716674804688,-178.55661010742188,0.07309479734078256,0.030239452788600595,0.00382995605468747,7.617403157667013e-05
957,34.73202896118164,-207.13478088378906,-178.5565948486328,0.006150539054450362,0.2609516849375942,0.003845214843758992,0.00010677781301637879
958,34.43247604370117,-207.14231872558594,-178.5565948486328,0.0581264424628677,0.5479343039328284,0.003845214843758992,0.00010677781301637879
959,34.13477325439453,-207.14984130859375,-178.5565643310547,0.040248373437139225,0.327786696035618,0.0038757324218765916,0.00015253973288054112
960,33.83934020996094,-207.15724182128906,-178.55813598632812,0.03811488899207867,-0.4605736947732883,0.002304077148425824,0.00013738159445608744
961,33.54579162597656,-207.16461181640625,-178.5589141845703,0.054513386613518726,-0.5123018633707874,0.0015258789062616458,0.0001220317863044329
962,33.254539489746094,-207.17193603515625,-178.55897521972656,0.02611778094305046,-0.21292521099631886,0.0014648437500010022,0.000137285759592487
963,32.96516799926758,-207.17919921875,-178.55897521972656,0.030479480931657133,-0.2513734845349047,0.0014648437500010022,0.00012212762116803333
964,32.67805862426758,-207.18641662597656,-178.55897521972656,0.023556375775352453,-0.08151636530923334,0.0014648437500010022,0.00012193595144083247
965,32.39277648925781,-207.19358825683594,-178.55897521972656,0.02660754155564735,-0.3063603399295064,0.0014648437500010022,0.0001220317863044329
966,32.10969924926758,-207.20071411132812,-178.55897521972656,0.023613158481460502,-0.24913438544686256,0.0014648437500010022,0.000137285759592487
967,31.828371047973633,-207.20779418945312,-178.55897521972656,0.025570426051471293,-0.21130523687665148,0.0014648437500010022,0.00015263556774414155
968,31.54917335510254,-207.21481323242188,-178.55897521972656,0.029312952599198177,-0.252833659175368,0.0014648437500010022,0.00015263556774414155
969,31.271677017211914,-207.22178649902344,-178.55897521972656,0.03432397890481249,-0.2195193859313476,0.0014648437500010022,0.00015263556774414155
970,30.99627113342285,-207.22872924804688,-178.55897521972656,0.023940368276476904,-0.20862996904161535,0.0014648437500010022,0.0001679853758957961
971,30.722551345825195,-207.235595703125,-178.55897521972656,0.01130376546392074,0.060422521054407104,0.0014648437500010022,0.00015273140260774198
972,30.4509220123291,-207.242431640625,-178.55897521972656,0.0034203131112420034,0.14800112593706488,0.0014648437500010022,0.00016788954103219567
973,30.180971145629883,-207.24920654296875,-178.5589599609375,0.008607126600609352,0.2460230760037655,0.0014801025390725243,0.0001679853758957961
974,29.91312026977539,-207.25595092773438,-178.5589599609375,0.051256436470503756,0.7202993193508115,0.0014801025390725243,0.00016793745846399588
975,29.64694595336914,-207.26263427734375,-178.5589599609375,0.026995865935309123,-0.028096375590863934,0.0014801025390725243,0.00016793745846399588
976,29.382858276367188,-207.26927185058594,-178.55894470214844,0.008883774464051674,-0.002696091901999072,0.0014953613281186017,0.00016793745846399588
977,29.120426177978516,-207.27589416503906,-178.55894470214844,0.01119657503962513,-0.08628404699031185,0.0014953613281186017,0.00019834957017650368
978,28.86004638671875,-207.28244018554688,-178.55894470214844,0.061528645928893386,0.989728214087062,0.0014953613281186017,0.0001984454050401041
979,28.601274490356445,-207.28895568847656,-178.5589141845703,0.035192111772476053,0.16359700120200985,0.0015258789062616458,0.00021374729575995843
980,28.344511032104492,-207.29541015625,-178.5589141845703,0.02591543004489177,0.3559108233311718,0.0015258789062616458,0.00021374729575995843
981,28.089305877685547,-207.3018341064453,-178.5589141845703,0.014502115834887166,0.1496238687450018,0.0015258789062616458,0.00022895335161621233
982,27.836069107055664,-207.3081817626953,-178.5603485107422,0.04082748259808093,0.4173103660261702,9.155273437824319e-05,0.000213651460896358
983,27.584362030029297,-207.31448364257812,-178.56100463867188,0.025211567579511002,0.1575109830233651,-0.0005645751953155367,0.00018328726661565042
984,27.33303451538086,-207.32080078125,-178.56100463867188,0.03223408834270739,-0.03665201609278308,-0.0005645751953155367,0.00018319143175205
985,27.07809829711914,-207.32720947265625,-178.56101989746094,0.03778320485823353,0.08422944617932944,-0.0005798339843870588,0.00018309559688844956
986,26.82720375061035,-207.33351135253906,-178.56100463867188,0.016270837700441812,0.03435509709359892,-0.0005645751953155367,0.00018314351432024978
987,26.576677322387695,-207.33978271484375,-178.56100463867188,0.052566152385077995,0.4401377970401895,-0.0005645751953155367,0.00016788954103219567
988,26.326608657836914,-207.34605407714844,-178.56100463867188,0.003624883185361158,-0.3036075752932802,-0.0005645751953155367,0.00015273140260774198
989,26.0790958404541,-207.35227966308594,-178.56100463867188,0.04911659062221976,-0.09274368162019647,-0.0005645751953155367,0.00015263556774414155
990,25.83506202697754,-207.35841369628906,-178.56100463867188,0.040497306997709336,-0.5810314453023823,-0.0005645751953155367,0.00015263556774414155
991,25.594894409179688,-207.36444091796875,-178.56100463867188,0.04402762440792499,-0.8851726045831553,-0.0005645751953155367,0.00015258765031234134
992,25.35825538635254,-207.3704071044922,-178.56100463867188,0.067852149139025,0.38676926410091905,-0.0005645751953155367,0.00016788954103219567
993,25.124149322509766,-207.3762664794922,-178.56100463867188,0.04775332861048916,-0.07834906038777303,-0.0005645751953155367,0.00013733367702428723
994,24.891374588012695,-207.3821258544922,-178.5609893798828,0.03026410314381999,-0.5839404118032041,-0.0005493164062440147,0.00015273140260774198
995,24.65913963317871,-207.3879852294922,-178.5609893798828,0.022410154936380412,0.10679608551165114,-0.0005493164062440147,0.00016788954103219567
996,24.427370071411133,-207.3938446044922,-178.5609893798828,0.011388467769730617,-0.26013680637858516,-0.0005493164062440147,0.00021374729575995843
997,24.196544647216797,-207.39959716796875,-178.5609893798828,0.05302127072745777,-0.649016392716254,-0.0005493164062440147,0.00016793745846399588
998,23.96733856201172,-207.40536499023438,-178.5609893798828,0.04938913733293976,-0.4010763499343008,-0.0005493164062440147,0.00016793745846399588
999,23.740245819091797,-207.41107177734375,-178.5609893798828,0.054242086614717085,-0.8107207796432601,-0.0005493164062440147,0.00016784162360039545
1000,23.515371322631836,-207.41673278808594,-178.5609893798828,0.009755982782672389,-0.06297090874626136,-0.0005493164062440147,0.00018314351432024978
1001,23.292505264282227,-207.4223175048828,-178.5609893798828,0.028916216542893804,-0.36080545470714037,-0.0005493164062440147,0.00016788954103219567
1002,23.071258544921875,-207.42788696289062,-178.5609893798828,0.05133612320280871,-0.32643474951305484,-0.0005493164062440147,0.00016784162360039545
1003,22.85133171081543,-207.4334259033203,-178.5609588623047,0.02287323832035705,0.268128187777644,-0.0005187988281264151,0.00018314351432024978
1004,22.6325626373291,-207.43890380859375,-178.5609588623047,0.01501007707581193,-0.18329535573691405,-0.0005187988281264151,0.00016788954103219567
1005,22.41504669189453,-207.44436645507812,-178.5609588623047,0.04641265679013466,0.4504453234738624,-0.0005187988281264151,0.00016784162360039545
1006,22.19894790649414,-207.44979858398438,-178.5609588623047,0.05394498657416138,0.8010721349303921,-0.0005187988281264151,0.00016784162360039545
1007,21.984472274780273,-207.45516967773438,-178.5609588623047,0.04125645061188915,0.26462498795106854,-0.0005187988281264151,0.00013738159445608744
1008,21.771684646606445,-207.46054077148438,-178.5609588623047,0.04519142677140711,-0.19281697242246099,-0.0005187988281264151,0.0001679853758957961
1009,21.560565948486328,-207.4658203125,-178.5609588623047,0.011601308509310675,-0.0635816528724679,-0.0005187988281264151,0.00013733367702428723
1010,21.35097312927246,-207.47108459472656,-178.5609588623047,0.03732444417955998,-0.47531573212788186,-0.0005187988281264151,0.000137285759592487
1011,21.14280891418457,-207.476318359375,-178.5609588623047,0.022696035186214113,-0.1918097878951899,-0.0005187988281264151,0.00013738159445608744
1012,20.935958862304688,-207.48150634765625,-178.5609588623047,0.03402431544516401,0.28814296423129676,-0.0005187988281264151,0.00013733367702428723
1100,-12.020635604858398,-208.31027221679688,-178.5595703125,7.110053011833106,-1.0184107548008254,0.0008697509765678659,0.0006868360961327369
1101,-12.423675537109375,-208.32041931152344,-178.5595703125,0.7954413206049387,0.39125405576550276,0.0008697509765678659,0.0007173440427088451
1102,-12.826891899108887,-208.33058166503906,-178.5595703125,0.6402852516388656,0.628688965573593,0.0008697509765678659,0.0007478759480008534
1103,-13.229969024658203,-208.3407440185547,-178.5595703125,0.8960134303976343,0.23232511496610395,0.0008697509765678659,0.0007783838945769617
1104,-13.633210182189941,-208.35089111328125,-178.5595703125,0.839830791960682,0.5975527622568779,0.0008697509765678659,0.0007936378678650158
1105,-14.036295890808105,-208.36105346679688,-178.5595703125,0.7364252579766667,0.3586173030049105,0.0008697509765678659,0.0008241697731570241
1106,-14.439532279968262,-208.37120056152344,-178.5595703125,0.6398420014733098,0.04368180982201709,0.0008697509765678659,0.0008394237464450782
1107,-14.842601776123047,-208.38136291503906,-178.5595703125,0.5592188355745443,0.5742694724933565,0.0008697509765678659,0.0008699556517370866
1108,-15.24581527709961,-208.3915252685547,-178.5595703125,0.46579046331709834,0.5760283209932916,0.0008697509765678659,0.0009004635983131948
1109,-15.648860931396484,-208.40167236328125,-178.5595703125,0.3636043481904442,0.23746705663483422,0.0008697509765678659,0.0009157175716012489
1110,-16.05205535888672,-208.41183471679688,-178.5595703125,0.32517547931998375,0.4714095773890627,0.0008697509765678659,0.0009462255181773571
1111,-16.455089569091797,-208.42198181152344,-178.5595703125,0.26980366424176483,0.3384744453594092,0.0008697509765678659,0.0009614794914654112
1112,-16.858280181884766,-208.43214416503906,-178.5595703125,0.24749654437734067,-0.06553205989866147,0.0008697509765678659,0.0009919874380415195
1113,-17.261320114135742,-208.4423065185547,-178.5595703125,0.1766375923070174,-0.31631424787162904,0.0008697509765678659,0.001022543302049428
1114,-17.664520263671875,-208.45245361328125,-178.5595703125,0.19247217687004856,0.2895699147428265,0.0008697509765678659,0.001037797275337482
1115,-18.06757354736328,-208.46261596679688,-178.5595703125,0.13728933377418534,0.12723842267025934,0.0008697509765678659,0.0010683052219135902
1116,-18.470787048339844,-208.47276306152344,-178.5595703125,0.11783685275042469,0.2537028238289191,0.0008697509765678659,0.0010835591952016443
1117,-18.87384796142578,-208.48292541503906,-178.5595703125,0.1397831145978482,0.05417530928328619,0.0008697509765678659,0.0011293211150658067
1118,-19.27706527709961,-208.4930877685547,-178.5595703125,0.09310935715460582,0.3338581983969635,0.0008697509765678659,0.001159829061641915
1119,-19.68012809753418,-208.50323486328125,-178.5595703125,0.06464666530063769,-0.21476670455077632,0.0008697509765678659,0.0011751309523617692
1120,-20.083341598510742,-208.51339721679688,-178.5595703125,0.09205034513791471,0.4729417523929283,0.0008697509765678659,0.0012056388989378775
1121,-20.48639678955078,-208.52354431152344,-178.5595703125,0.06658746271942735,0.4322577683031265,0.0008697509765678659,0.0012208928722259316
1122,-20.88960075378418,-208.53370666503906,-178.5595703125,0.04986371825784416,0.009358760029779365,0.0008697509765678659,0.0012514008188020398
1123,-21.29265022277832,-208.5438690185547,-178.5595703125,0.06824647734823881,-0.16825196667442663,0.0008697509765678659,0.001281908765378148
1124,-21.69585418701172,-208.55401611328125,-178.5595703125,0.0554291313413185,-0.5468963127054266,0.0008697509765678659,0.0012971627386662021
1125,-22.098901748657227,-208.56417846679688,-178.5595703125,0.0789677165363148,-0.9472865719399105,0.0008697509765678659,0.0013276706852423104
1126,-22.502103805541992,-208.57432556152344,-178.5595703125,0.08758872460860855,-0.6298509324838291,0.0008697509765678659,0.0013429246585303645
1127,-22.905155181884766,-208.58448791503906,-178.5595703125,0.08203620433490731,-0.5190890707362018,0.0008697509765678659,0.001373480522538273
1128,-23.30836296081543,-208.5946502685547,-178.5595703125,0.0836455352288792,-0.458297365266839,0.0008697509765678659,0.0014040363865461813
1129,-23.71141815185547,-208.60479736328125,-178.5595703125,0.016780298553249237,0.32544118450562426,0.0008697509765678659,0.0014192424424024352
1130,-24.114627838134766,-208.61495971679688,-178.5595703125,0.060749746080710224,-0.07247950170815219,0.0008697509765678659,0.0014497503889785435
1131,-24.517684936523438,-208.62510681152344,-178.5595703125,0.015868764091420358,0.22899911763125985,0.0008697509765678659,0.0014802583355546517
1132,-24.9208984375,-208.63526916503906,-178.5595703125,0.04021536323534008,-0.1670965148970537,0.0008697509765678659,0.0015108621169943603
1133,-25.323951721191406,-208.6454315185547,-178.5595703125,0.021520859945877432,0.4307576724645894,0.0008697509765678659,0.0015413221461386684
1134,-25.727163314819336,-208.65557861328125,-178.5595703125,0.02434746167719262,-0.16762752149162893,0.0008697509765678659,0.0015565761194267225
1135,-26.13021469116211,-208.66574096679688,-178.5595703125,0.025828635624066048,0.5345504557110392,0.0008697509765678659,0.0015870840660028307
1136,-26.533422470092773,-208.67588806152344,-178.5595703125,0.037888924590108855,0.6796890795478101,0.0008697509765678659,0.0016023380392908848
1137,-26.936473846435547,-208.68605041503906,-178.5595703125,0.025697575682398763,0.42168122089571064,0.0008697509765678659,0.0016328939032987932
1138,-27.33968162536621,-208.6962127685547,-178.5595703125,0.031942893560861434,0.25205178680844414,0.0008697509765678659,0.0016633539324431013
1139,-27.74273109436035,-208.70635986328125,-178.5595703125,0.03703909333272232,-0.02758833460178501,0.0008697509765678659,0.0016786558231629556
1140,-28.145936965942383,-208.71652221679688,-178.5595703125,0.022164777796415933,-0.12423812765976242,0.0008697509765678659,0.0017091637697390638
1141,-28.54899024963379,-208.72666931152344,-178.5595703125,0.01963380066312806,-0.021742790839136845,0.0008697509765678659,0.001724417743027118
1142,-28.952199935913086,-208.73683166503906,-178.5595703125,0.019535531954225773,-0.1019878957042352,0.0008697509765678659,0.0017549256896032261
1143,-29.355253219604492,-208.7469940185547,-178.5595703125,0.02478664588290112,0.3858896438779833,0.0008697509765678659,0.0017854336361793344
1144,-29.75846290588379,-208.75714111328125,-178.5595703125,0.00966070783139505,-0.10371169529773679,0.0008697509765678659,0.0018007355268991887
1145,-30.161518096923828,-208.76730346679688,-178.5595703125,0.05744917377961449,-0.7376120345569582,0.0008697509765678659,0.0018464495293315508
1146,-30.564725875854492,-208.77745056152344,-178.5595703125,0.029541308330613532,-0.13723391069704283,0.0008697509765678659,0.0018617514200514051
1147,-30.9677791595459,-208.78761291503906,-178.5595703125,0.008848701570333786,0.20452833374339258,0.0008697509765678659,0.0018923072840593136
1148,-31.37098503112793,-208.7977752685547,-178.5595703125,0.032365938971982484,-0.057727557200373016,0.0008697509765678659,0.0019227673132036216
1149,-31.77404022216797,-208.80792236328125,-178.5595703125,0.007553702741885829,0.09317621675842286,0.0008697509765678659,0.0019380212864916757
1150,-32.17724609375,-208.81808471679688,-178.5595703125,0.03581072531703369,0.3670815294521925,0.0008697509765678659,0.0019684333982041835
1151,-32.580299377441406,-208.82823181152344,-178.5595703125,0.038279621058207765,0.5278013263337137,0.0008697509765678659,0.0019836873714922376
1152,-32.98350524902344,-208.83839416503906,-178.5595703125,0.035496748247195724,0.36123985698574335,0.0008697509765678659,0.0020142911529319463
1153,-33.386558532714844,-208.8485565185547,-178.5595703125,0.013577749687763981,-0.1929035767540166,0.0008697509765678659,0.0020447990995080545
1154,-33.789764404296875,-208.85870361328125,-178.5595703125,0.018812210423130738,-0.3215733536895035,0.0008697509765678659,0.002060148907659709
1155,-34.19281768798828,-208.86886596679688,-178.5595703125,0.02377984533677102,0.21156030620769603,0.0008697509765678659,0.002090561019372217
1156,-34.59602355957031,-208.87901306152344,-178.5595703125,0.0056757430488924765,-0.08101689367982891,0.0008697509765678659,0.002105814992660271
1157,-34.999080657958984,-208.88917541503906,-178.5595703125,0.031039937333013856,-0.35732133933734345,0.0008697509765678659,0.002136322939236379
1158,-35.40229034423828,-208.8993377685547,-178.5595703125,0.022334821365498414,-0.2904498882496648,0.0008697509765678659,0.002166926720676088
1159,-35.80534362792969,-208.90948486328125,-178.5595703125,0.026821519860960683,-0.2826300076066403,0.0008697509765678659,0.002197434667252196
1160,-36.20854949951172,-208.91964721679688,-178.5595703125,0.006439569160567459,0.15948464580733873,0.0008697509765678659,0.0022279426138283043
1161,-36.611602783203125,-208.92979431152344,-178.5595703125,0.02204556917385466,0.2548707712272393,0.0008697509765678659,0.0022431965871163584
1162,-37.014808654785156,-208.93995666503906,-178.5595703125,0.04735742410269814,-0.1576154551968382,0.0008697509765678659,0.0022737045336924666
1163,-37.41786193847656,-208.9501190185547,-178.5595703125,0.056969949098655576,-0.3332822623961737,0.0008697509765678659,0.0023041166454049744
1164,-37.821067810058594,-208.96026611328125,-178.5595703125,0.022361235483386113,0.2242327569556815,0.0008697509765678659,0.002319466453556629
1165,-38.22412109375,-208.97042846679688,-178.5595703125,0.017972007603325485,0.28415123845464146,0.0008697509765678659,0.002349974400132737
1166,-38.62732696533203,-208.98057556152344,-178.5595703125,0.04554823155510134,0.7342128259007344,0.0008697509765678659,0.0023652283734207913
1167,-39.0303840637207,-208.99073791503906,-178.5595703125,0.008021081478468126,-0.0667781772905589,0.0008697509765678659,0.0023958321548605
1168,-39.43358612060547,-209.0009002685547,-178.5595703125,0.025239202715532087,-0.17982024561298146,0.0008697509765678659,0.0024262442665730077
1169,-39.83664321899414,-209.01104736328125,-178.5595703125,0.02909979306290791,0.4361553634326306,0.0008697509765678659,0.002441498239861062
1170,-40.23984909057617,-209.02120971679688,-178.5595703125,0.036960397931895005,0.41071091210248306,0.0008697509765678659,0.00247200618643717
1171,-40.64290237426758,-209.03135681152344,-178.5595703125,0.05111110218270933,0.6975702870577485,0.0008697509765678659,0.0025026099678768787
1172,-41.046112060546875,-209.04151916503906,-178.5595703125,0.02958334130766041,-0.4752442555060629,0.0008697509765678659,0.0025177681063013324
1173,-41.44916534423828,-209.0516815185547,-178.5595703125,0.01583973469207344,-0.224339847478711,0.0008697509765678659,0.0025635300261654947
1174,-41.85237121582031,-209.06182861328125,-178.5595703125,0.04099398831581819,-0.6930438917984799,0.0008697509765678659,0.002578783999453549
1175,-42.25542068481445,-209.07192993164062,-178.5615234375,0.040311672540608336,-0.285379485391554,-0.001083374023441952,0.0025482760528774406
1176,-42.65864562988281,-209.0814208984375,-178.59425354003906,0.008701918924310976,-2.881846924801701,-0.03381347656249345,0.0019072258353247662
1177,-43.06171417236328,-209.09043884277344,-178.6425018310547,0.01218443378795229,-5.471217092227773,-0.08206176757812284,0.0007931107761152134
1178,-43.46494674682617,-209.09921264648438,-178.68858337402344,0.026117658038886278,-7.477578307331246,-0.1281433105468683,-0.0005653553602940065
1179,-43.8680305480957,-209.1077423095703,-178.72906494140625,0.008003239587475503,-8.744452161038023,-0.16862487792969844,-0.0021679809041756926
1180,-44.271278381347656,-209.11614990234375,-178.76341247558594,0.02698785290673084,-9.552946369204053,-0.20297241210936437,-0.003892734069225412
1181,-44.674373626708984,-209.1243896484375,-178.7919464111328,0.04408410487761252,-10.192765801929491,-0.23150634765624087,-0.005785376775307327
1182,-45.07762908935547,-209.13253784179688,-178.815673828125,0.015903259879306388,-10.373419103578847,-0.2552337646484377,-0.007769639155981167
1183,-45.480735778808594,-209.14056396484375,-178.83523559570312,0.03338033071217374,-10.485430077942436,-0.27479553222655173,-0.00987593332295944
1184,-45.88399887084961,-209.14854431152344,-178.85037231445312,0.07391483195336243,-10.759187907077933,-0.28993225097657055,-0.012028085244665476
1185,-46.28710174560547,-209.15643310546875,-178.8623809814453,0.04957009581833746,-9.855077067097858,-0.3019409179687594,-0.014256507032811783
1186,-46.690364837646484,-209.164306640625,-178.8726043701172,0.020463972080703705,-8.989122903390507,-0.3121643066406233,-0.016515245097806996
1187,-47.093475341796875,-209.17208862304688,-178.88153076171875,0.06226420554108217,-9.146972285260581,-0.32109069824219666,-0.018865986176848537
1188,-47.49653244018555,-209.17608642578125,-179.08518981933594,0.09136392617168071,-29.4202490452422,-0.5247497558593724,-0.025001629328599506
1189,-47.8991584777832,-209.17494201660156,-179.49514770507812,0.052180954917044116,-50.18069817199443,-0.9347076416015706,-0.03626577005563547
1190,-48.30198669433594,-209.1708984375,-179.9263916015625,0.05279366860542137,-69.77552014412619,-1.365951538085947,-0.05041482843138567
1191,-48.70479202270508,-209.1647186279297,179.67648315429688,0.11451860952303468,-85.83136102564312,-1.7630767822265918,-0.06671575122425111
1192,-49.10795211791992,-209.15676879882812,179.32818603515625,0.15710732439153027,-98.69280963252606,-2.1113739013672057,-0.08478738077175763
1193,-49.51112365722656,-209.1473388671875,179.03314208984375,0.19085727913660777,-109.08360122316093,-2.4064178466797084,-0.10435476221526585
1194,-49.91456604003906,-209.13665771484375,178.7856903076172,0.15761275445966583,-117.58465164620368,-2.6538696289062496,-0.12515838633915166
1195,-50.31787872314453,-209.1249237060547,178.58103942871094,0.1354433974813163,-123.90860231369454,-2.85852050781254,-0.14703045943724646
1196,-50.72132110595703,-209.11233520507812,178.4115753173828,0.12132630338350679,-129.76893485356985,-2.393173217773464,-0.16858522999804393
1197,-51.12450408935547,-209.0990447998047,178.27227783203125,0.1521596133321483,-134.91940174529267,-1.685333251953165,-0.18691637767145086
1198,-51.52772521972656,-209.0851287841797,178.15696716308594,0.11506064770783014,-139.71858412403967,-0.9534454345702944,-0.20175633751296118
1199,-51.93064498901367,-209.07069396972656,178.06185913085938,0.10304870460003773,-144.2445980654948,-0.30888366699216846,-0.21220293829432535
1200,-52.33361053466797,-209.05587768554688,177.98292541503906,0.13645385444922284,-148.7806564136075,-0.38781738281251216,-0.2155561307203726
1201,-52.73635482788086,-209.04071044921875,177.91734313964844,0.10038275745444337,-152.88348414354462,0.3958740234374642,-0.2172544886302603
1202,-53.1387825012207,-209.021484375,177.66433715820312,0.074184081205965,-176.99336087487774,0.990295410156237,-0.21894626876846246
1203,-53.54044723510742,-208.9967498779297,177.20640563964844,0.06718624517749516,155.8489175228594,0.939041137695299,-0.22019612837004843
1204,-53.94215393066406,-208.96876525878906,176.72515869140625,0.13101396899417883,128.6232838398329,1.0858917236328103,-0.22089923308831771
1205,-54.34376907348633,-208.938232421875,176.2765655517578,0.0694245222236951,105.72017722848506,1.4844665527343959,-0.2202130059550882
1206,-54.74565124511719,-208.90545654296875,175.8749237060547,0.12092091010337683,84.99261150422554,1.710952758789083,-0.21655933597048715
1207,-55.14679718017578,-208.86715698242188,175.33023071289062,0.10741658083341707,48.43072950586912,1.574829101562465,-0.21341984534157632
1208,-55.54721450805664,-208.82235717773438,174.63343811035156,0.14710157381721445,8.240715411663123,1.725494384765618,-0.2133109354922169
1209,-55.9471321105957,-208.77340698242188,173.95945739746094,0.08741871776850903,-28.754663175161372,1.8988952636718526,-0.21328499064861717
1210,-56.34698486328125,-208.72097778320312,173.34706115722656,0.10097775530898997,-60.99368366325312,1.4754791259765874,-0.20989657007726237
1211,-56.746482849121094,-208.66571044921875,172.81161499023438,0.12259807327294506,-85.13692874499631,1.7881927490234293,-0.2065513958232259
1212,-57.14491653442383,-208.60421752929688,172.14825439453125,0.1172179200667365,-122.7564428841865,1.972793579101597,-0.20539851077535332
1213,-57.54178237915039,-208.53614807128906,171.37109375,0.17287675881699285,-160.74592082754913,1.413925170898453,-0.2045651713768848
1214,-57.9380989074707,-208.4636688232422,170.63491821289062,0.13897153181371635,162.94017108985162,1.494003295898474,-0.2049940788094773
1215,-58.33378219604492,-208.38763427734375,169.97996520996094,0.14151420360926534,127.72017952814292,1.6865539550781463,-0.20493143926569246
1216,-58.72922897338867,-208.3085174560547,169.40838623046875,0.11704022405134333,96.94209417340498,1.554595947265586,-0.20205853848483457
1217,-59.12416458129883,-208.226806640625,168.91885375976562,0.1412291978782852,72.808927377611,1.661804199218743,-0.19786117887633736
1218,-59.51765441894531,-208.13916015625,168.2986297607422,0.12360345474571534,31.354887390123036,1.8894805908202958,-0.19588922149910104
1219,-59.90915298461914,-208.04510498046875,167.55392456054688,0.08621767021124344,-10.35357478972766,1.8035430908203223,-0.19556956423258498
1220,-60.29983139038086,-207.94677734375,166.84266662597656,0.07614840857091484,-49.46756763122039,1.4672088623046569,-0.1943158393030444
1221,-60.68966293334961,-207.8450164794922,166.20657348632812,0.11484897751791293,-80.17614730640231,1.6784973144531155,-0.19321593500126255
1222,-61.079071044921875,-207.740234375,165.64930725097656,0.11700962772052388,-102.8834926560453,1.969451904296842,-0.19100556764612975
1223,-61.46644973754883,-207.62953186035156,164.97853088378906,0.10978782321576774,-137.96921785136908,1.48507690429685,-0.18829362435735675
1224,-61.85181427001953,-207.51234436035156,164.19532775878906,0.1512064375857768,-177.5583693271115,1.5490722656250024,-0.18950372047061137
1225,-62.23584747314453,-207.39097595214844,163.4589080810547,0.1587963408723714,144.37502199195325,1.6598052978515694,-0.1910278960647247
1226,-62.61911392211914,-207.2659912109375,162.79905700683594,0.1284131515804315,108.19365462276777,1.2554626464843581,-0.18984619595107688
1227,-63.00147247314453,-207.1380615234375,162.2265167236328,0.12932665838933805,79.30171455270455,1.4624023437499516,-0.18846667576406162
1228,-63.38328552246094,-207.0074920654297,161.7327423095703,0.12425068163795194,54.69050874434999,1.8173370361328356,-0.18568812959802017
1229,-63.762699127197266,-206.8714599609375,161.1189422607422,0.13171425211205173,14.258059956360082,1.6787414550781072,-0.18307398146862397
1230,-64.13960266113281,-206.72921752929688,160.3781280517578,0.11441319102296955,-28.776952634553837,1.4963836669922066,-0.18304379445930863
1231,-64.51485443115234,-206.58302307128906,159.67381286621094,0.08829610569799237,-64.72576512043892,1.639144897460942,-0.18346768002811586
1232,-64.88905334472656,-206.43338012695312,159.03857421875,0.08494959653661802,-91.7259752932661,1.701766967773421,-0.18262471020375415
1233,-65.26216125488281,-206.2809295654297,158.48483276367188,0.10573138210870997,-111.60437521956973,1.4839324951171726,-0.17924511592536874
1234,-65.63272094726562,-206.12269592285156,157.80941772460938,0.10891329411652245,-147.59457993378476,1.655990600585928,-0.1788627944088148
1235,-66.0002670288086,-205.95846557617188,157.03004455566406,0.1227584731164236,174.69999696043237,1.723373413085923,-0.18110839906967158
1236,-66.36627960205078,-205.79010009765625,156.2952117919922,0.11814946827685946,135.21257105417646,1.1742858886718492,-0.18103660381666487
1237,-66.73089599609375,-205.6184539794922,155.6426239013672,0.13727975755261726,100.30487354121594,1.3693237304687293,-0.181625534351042
