step,gt_x,gt_y,gt_yaw,gt_speed,est_x,est_y,est_yaw,est_speed,pos_error,yaw_error,heading_error_deg,lateral_deviation
3457,-78.3785629272461,12.11279010772705,-98.71066284179688,4.271719704446222,-78.36736389956924,12.208003416396531,-37.229515607937756,2.33379823897718,0.0958696634431177,61.48114723385911,1.6352233886718532,-0.52204189983091
3458,-78.44269561767578,11.904109954833984,-100.07301330566406,4.472607648013433,-78.3523285686207,11.952281202810957,-117.85137701424675,2.5450290851201824,0.10240445638047849,-17.778363708582678,4.486099243164101,-0.5592228957649752
3459,-78.5174560546875,11.688785552978516,-101.63849639892578,4.6634718621944184,-78.49971476473733,11.70858785616937,142.61815345593726,3.2330701012707084,0.026587301118360517,-115.74335014513697,7.2715377807617125,-0.5950728792340669
3460,-78.60395050048828,11.466135025024414,-103.36314392089844,4.910376435672687,-78.65680557679129,11.519965381233918,47.195224950185256,3.2591610765474828,0.07544114487889536,150.5583688710837,8.263122558593782,-0.6161506009007667
3461,-78.70353698730469,11.236957550048828,-105.29768371582031,5.119180401156359,-78.64901213385534,11.323927987423899,-74.28244859086215,2.7498340616990524,0.10264899717427461,31.01523512495817,6.32858276367191,-0.6242634359550152
3462,-78.81748962402344,11.001663208007812,-107.3858871459961,5.375012453606215,-78.7912042781065,11.05649702363914,165.8438393118011,3.131062846701129,0.060808443054096266,-86.77027354220284,9.951820373535158,-0.645700625307029
3463,-78.94239807128906,10.766271591186523,-109.60926818847656,5.380681053603559,-78.93440611746239,10.849564784573062,28.901282617417635,3.2991921655054357,0.08367572760660616,138.5105508058942,13.064270019531259,-0.6613843686668588
3464,-79.07796478271484,10.533819198608398,-111.90693664550781,5.478164435373683,-78.99731679220022,10.651034298588154,-97.0203967440058,2.652735551742381,0.1422795770211258,14.886539901502024,16.164489746093746,-0.672516825623859
3465,-79.22672271728516,10.303084373474121,-114.4237289428711,5.606676661023248,-79.17663219654459,10.37115274929258,101.47566626996034,3.3841720021102586,0.08451250827317977,-144.10060478716858,17.267951965332006,-0.6647912638746902
3466,-79.3931655883789,10.072599411010742,-117.0458984375,5.894888145075862,-79.32869448887114,10.145699261212517,-46.88923786540474,2.843170808651608,0.09746851169102111,70.15666057209528,14.645782470703091,-0.6357793484505692
3467,-79.57842254638672,9.84263801574707,-119.89652252197266,6.016324007534909,-79.50305244088696,9.89578501326719,136.53997042923274,2.9194477359994635,0.09222394563478743,-103.56350704879463,17.46088409423824,-0.6231730959855213
3468,-79.7821044921875,9.62063980102539,-123.0899887084961,6.184533064905819,-79.73822109901265,9.699564247473619,-46.70877150898906,3.03528437365791,0.09030404444817468,76.38121719950703,20.235160827636737,-0.6109513348451401
3469,-80.00541687011719,9.403076171875,-126.41096496582031,6.422346469650427,-79.89958586298808,9.480918359342928,117.55904258129992,3.125845695342406,0.13137582814107823,-116.0299924528798,23.136032104492195,-0.5963412901134006
3470,-80.24978637695312,9.193645477294922,-129.94432067871094,6.5995695855279095,-80.18764251031182,9.264271369344653,-89.77253178304716,2.984125386842911,0.09407378374952761,40.171788895663795,21.812789916992223,-0.5482934777040782
3471,-80.51504516601562,8.998113632202148,-133.81683349609375,6.7816626342891055,-80.42649502889756,8.941766382564683,40.69358435306126,4.021675635109103,0.10495779783005384,174.510417849155,20.165603637695288,-0.5037316642250289
3472,-80.80126953125,8.814529418945312,-137.80422973632812,7.007876681038107,-80.68615092934108,8.896933552022938,171.5680375318523,3.16399600719484,0.141572361899274,-50.627732731819584,22.784942626953146,-0.4685314384557273
3473,-81.10806274414062,8.64704704284668,-141.97808837890625,7.169397033583966,-81.0198646057885,8.68662153589663,-72.44357161789415,4.014130715029241,0.09666980970779585,69.53451676101209,25.508911132812532,-0.4345323208196419
3474,-81.4347915649414,8.501799583435059,-146.4662628173828,7.356309888118057,-81.33850975901741,8.504763186864988,17.709591294199893,4.4153307375638535,0.0963274057435134,164.1758541115827,25.35626220703125,-0.38202262894867545
3475,-81.77945709228516,8.382266998291016,-151.2394561767578,7.494414240142187,-81.61505631908678,8.388259693634415,93.28334986723544,3.465126114839034,0.16450995904717794,-115.47719395600679,20.583068847656268,-0.3127305884656266
3476,-82.14025115966797,8.293338775634766,-156.33355712890625,7.654384087599496,-82.01839645893284,8.34310007938745,161.30452908316136,3.243426629526589,0.13162353681015548,-42.36191378793243,22.84288024902344,-0.27024902366224524
3477,-82.51538848876953,8.236167907714844,-161.62652587890625,7.819289496196794,-82.42817645789074,8.300805046579283,-141.31797702060146,4.449108934434531,0.10855366438118784,20.308548858304786,25.036117553710934,-0.2373084882265175
3478,-82.90169525146484,8.212843894958496,-167.08204650878906,7.964047744739761,-82.86078546104483,8.18244947896849,-101.12131253891243,5.847622248681105,0.05096500245838542,65.96073396987663,80.24403381347655,-0.060114015993207204
3479,-83.29608917236328,8.223437309265137,-172.5720672607422,8.101787438503349,-83.19458677201027,8.135512069649716,-64.17891072606234,6.05251510574889,0.1342891843703451,108.39315653467985,19.31587219238284,-0.1213714258874461
3480,-83.69532775878906,8.265896797180176,-177.9186248779297,8.213753473032595,-83.5486866961805,8.210254435344936,-16.99046891804576,5.109215985312087,0.1568428311194782,160.92815595988392,20.857696533203136,-0.07323095154310977
3481,-84.09465026855469,8.337890625,176.9806671142578,8.252746141896413,-83.91301688116022,8.279890235401217,52.320980637637334,3.7800885196463296,0.19066917058087882,-124.65968647662048,23.733551025390618,-0.03085299149825005
3482,-84.48999786376953,8.43710708618164,172.19752502441406,8.25799882121508,-84.31717225347067,8.44879589034059,149.7223938237806,3.13197221214088,0.17322043677880225,-22.47513120063347,23.443023681640643,0.04019557984452149
3483,-84.87864685058594,8.560202598571777,167.8179931640625,8.22543715430811,-84.78354351825958,8.593096496134073,-90.29741190380194,4.265905695279427,0.10063126907883517,101.88459493213557,77.97425842285155,0.03701032920498326
3484,-85.25908660888672,8.703923225402832,163.8969268798828,8.18363104520996,-85.11047812716211,8.622681917844302,49.79804762267734,4.180091802037997,0.16936537690541373,-114.09887925720547,15.142425537109373,0.21101080794301197
3485,-85.63094329833984,8.864611625671387,160.4783172607422,8.130147292092685,-85.5000588233338,8.816406047684099,-131.06874390348491,3.5741358904871845,0.1394794735676028,68.45293883577293,11.723815917968745,0.2665153735661079
3486,-85.99396514892578,9.039708137512207,157.5285186767578,8.076022586212645,-85.90975196323728,8.917604613811184,64.43960874986972,3.849801334758964,0.14832778277858694,-93.08890992688808,8.774017333984368,0.3051156411002012
3487,-86.34841918945312,9.226983070373535,154.97979736328125,8.026527054731972,-86.19335998431087,9.240525264732057,-69.16462811980277,4.064211980797297,0.15564943985569216,135.855574516916,6.2252960205078045,0.32886471239203274
3488,-86.6951675415039,9.42487907409668,152.77879333496094,7.993199801823558,-86.54470719851733,9.34067583601099,167.98604797870922,2.9936820268857414,0.17241954679140575,15.207254643748291,4.024291992187493,0.33953224704123386
3489,-87.03530883789062,9.63215446472168,150.85946655273438,7.977058350297385,-86.9690408682583,9.564455889649008,60.57120948907237,3.9689756572710424,0.09473405336023813,-90.288257063662,2.1049652099609437,0.3387565344514769
3490,-87.37158966064453,9.846281051635742,149.3022918701172,7.989766122253711,-87.20882471392947,9.835501544002042,-14.513855915892101,3.9985613623919085,0.16312150582918405,-163.8161477860093,0.547790527343758,0.33011543385623554
3491,-87.7054443359375,10.066142082214355,148.048828125,8.010728179059475,-87.57788887348906,9.986639281706612,-78.92566497809494,2.2765228947610217,0.15030333093118659,133.02550689690509,-0.7056732177734406,0.3153175731995361
3492,-88.03678894042969,10.292173385620117,146.97152709960938,8.038033262254848,-87.94757392866661,10.241507690861349,-139.3055526956203,0.817521788417142,0.10259790908821685,73.72292020477038,57.12779235839843,-0.3001338713817048
3493,-88.36631774902344,10.523455619812012,146.0393524169922,8.066371354138607,-88.26103135547044,10.401059604961524,168.1333534269312,0.9594139024334045,0.16144971080394713,22.094001009939,56.19561767578126,0.030021780221439975
3494,-88.69447326660156,10.759002685546875,145.25888061523438,8.090359289103086,-88.61382567226923,10.632002191065432,125.6318827036282,1.9810044311967354,0.15044321211049602,-19.626997911606193,61.0113754272461,-0.10507725829690173
3495,-89.0213394165039,10.997912406921387,144.59976196289062,8.103883743440518,-88.93861091589008,10.904589953777469,90.39843568024949,3.043825339978768,0.12471200854212242,-54.20132628264114,60.23097991943359,0.24385113003487646
3496,-89.34679412841797,11.239441871643066,144.05335998535156,8.107521639541222,-89.25479910851298,11.177916731457572,66.56153219488306,3.6153607174517752,0.11067260981003106,-77.4918277904685,-3.262222290039064,0.17592572342863377
3497,-89.67069244384766,11.482845306396484,143.5921173095703,8.101112177352983,-89.54018599375951,11.480558960615847,48.90067154159291,3.730732053445469,0.13052647582632057,-94.6914457679774,-3.15895080566407,0.1474066230622384
3498,-89.99148559570312,11.72927188873291,143.0975341796875,8.08498726487895,-89.8480193828918,11.712113200469181,27.722998683597055,3.292353622653541,0.14448866668827165,-115.37453549609045,-3.0905151367187504,0.11846428904493678
3499,-90.30944061279297,11.978047370910645,142.59640502929688,8.069491157442146,-90.17529512724161,11.93028564288372,6.714408909810594,2.3963897879350005,0.14239450115059732,-135.8819961194863,-3.149322509765639,0.08989437563599267
3500,-90.62532806396484,12.228320121765137,142.15939331054688,8.056363341786714,-90.4478960447292,12.160813454809306,-11.86205458736753,1.4483010327605292,0.189840120979527,-154.0214478979144,-3.023284912109394,0.06262077764108653
3501,-90.93959045410156,12.479788780212402,141.7808837890625,8.04661972222231,-90.83471687555796,12.416618639223383,-30.48567666073889,0.0665194915925007,0.1224293028205011,-172.26656044980137,-2.8396301269531268,0.03721153931496701
3502,-91.25252532958984,12.732382774353027,141.46681213378906,8.042430532468945,-91.14216627607479,12.660403437623112,-46.32725267269287,-1.0200654396199473,0.13175790529914042,172.2059351935181,-2.592147827148442,0.013877144374305317
3503,-91.56455993652344,12.986002922058105,141.19906616210938,8.042998937027324,-91.47493347019278,12.946573229180576,-61.12728186709539,-1.1126171785804932,0.09791631195738873,157.67365197079525,-2.298553466796869,-0.007043181383608044
3504,-91.8759536743164,13.240670204162598,140.98040771484375,8.048040145174685,-91.80065946034915,13.191179602288946,-71.31982871882349,-0.9330514224450889,0.0901029318655223,147.69976356633276,-2.0732727050781197,-0.025310287915431218
3505,-92.18446350097656,13.498907089233398,140.60260009765625,8.04581258943769,-92.08978578537388,13.441975776053884,-99.78717958771593,-0.8473755433560332,0.11047644206837486,119.61022031462787,-1.888458251953129,-0.04445903687116015
3506,-92.48947143554688,13.761411666870117,140.075439453125,8.052889151146505,-92.3313173662809,13.71789648297879,-128.6379557495657,-0.6211120379704711,0.16403134107384174,91.28660479730932,-1.853164672851563,-0.06534379657705358
3507,-92.79261779785156,14.026673316955566,139.55569458007812,8.062222726718414,-92.65477380740235,13.947087697138224,-156.24835698641903,0.006972375681364894,0.1591692074010332,64.19594843350283,-1.8101348876953154,-0.08575640888102498
3508,-93.09441375732422,14.294178009033203,139.0959014892578,8.075528362683492,-92.9779128384922,14.163627521136842,179.56065217615563,0.500607430822617,0.17497398086196161,40.46475068689784,-1.7067108154297075,-0.10497019357148929
3509,-93.39533233642578,14.563241004943848,138.69459533691406,8.077966643368422,-93.31380017258626,14.445814152303043,156.4817466139736,1.3096587067527203,0.142956494995787,17.787151277059536,-1.6553649902343657,-0.12204832381911501
3510,-93.69525909423828,14.833662033081055,138.36129760742188,8.082397258868237,-93.61639270231693,14.728939496999097,137.62511892607014,2.198855740883079,0.13109812103203197,-0.7361786813517379,-1.4237365722656288,-0.13704642006939594
3511,-93.9945297241211,15.104755401611328,138.08229064941406,8.081965408882557,-93.93701899060632,15.021864143862588,121.6629045224872,3.1322091838551804,0.10088828019435882,-16.419386126926867,-1.1379089355468806,-0.14916640704024076
3512,-94.2926025390625,15.376919746398926,137.85523986816406,8.079729020229292,-94.22998353983317,15.318015066865652,111.79033878714506,3.8676304966333093,0.0859703456745432,-26.06490108101899,-0.8004150390625175,-0.1590547983539068
3513,-94.58977508544922,15.6497163772583,137.66351318359375,8.070685572772941,-94.51387004234593,15.620315254533969,104.50865727197598,4.446038978129689,0.08140025544163608,-33.15485591161778,-0.4279632568359329,-0.16619135576013377
3514,-94.88627624511719,15.922791481018066,137.5101318359375,8.063756768056331,-94.81807886476152,15.9220906601714,102.91394313875251,4.898405915997081,0.06820098120434241,-34.59618869718499,-0.12530517578124456,-0.17007995636845408
3515,-95.18213653564453,16.196605682373047,137.3746795654297,8.062637029455159,-95.08353733220713,16.16807959446178,101.12445522476324,5.064128749180844,0.10264278157772004,-36.25022434066644,0.30322265624997846,-0.17118990082008168
3516,-95.47761535644531,16.47041893005371,137.26889038085938,8.055826708478213,-95.39425189035731,16.450433693521543,102.9124501153085,5.31589804465616,0.08572559219656763,-34.35644026555088,0.7610168457031293,-0.16874624906245117
3517,-95.77257537841797,16.74464988708496,137.17550659179688,8.055287479114947,-95.65375639411026,16.74455024074293,102.24878891683643,5.53766087600896,0.1188190260914005,-34.92671767496046,1.2310943603515783,-0.16315443571897958
3518,-96.06593322753906,17.020694732666016,136.99607849121094,8.056289755059783,-96.01024747870888,17.012487769308457,97.02980930646348,5.786342393283151,0.05628727094406739,-39.96626918474745,1.6152496337890485,-0.15617469377775706
3519,-96.35791015625,17.29844856262207,136.75819396972656,8.059742881877805,-96.33824475675453,17.261490582775654,89.82189934525677,5.820935385252283,0.04186430713202361,-46.936294624469795,1.8278961181640583,-0.14748680896468613
3520,-96.64911651611328,17.57744789123535,136.54063415527344,8.06726444997305,-96.56739995129739,17.594675486150567,83.73351089959021,5.975400339286631,0.08351279537814935,-52.80712325568324,1.8637847900390825,-0.13699966027274968
3521,-96.94013214111328,17.856691360473633,136.34878540039062,8.06987883287854,-96.84681011023683,17.854333303188643,79.42138513042539,5.8182150626431435,0.09335181777054188,-56.92740026996525,1.671936035156268,-0.1264000599362589
3522,-97.23060607910156,18.136539459228516,136.1912841796875,8.069395168517419,-97.09872295929615,18.086340183226234,77.57742328240658,5.55157051118518,0.14111387104307274,-58.61386089728093,1.5144348144531443,-0.11661375028552357
3523,-97.52058410644531,18.417104721069336,136.0545196533203,8.071733120144708,-97.4003423896363,18.36255475888533,76.31854664708062,5.371073585795721,0.13203699797956928,-59.7359730062397,1.377670288085955,-0.10768388900692116
3524,-97.81007385253906,18.698345184326172,135.94485473632812,8.070314779683969,-97.71441734638456,18.645689851119773,77.7184418531414,5.194390623445721,0.10919135169399813,-58.22641288318673,1.2680053710937589,-0.09957402376949176
3525,-98.098876953125,18.98002052307129,135.84922790527344,8.06709183733836,-98.01600401351936,18.96672236714584,78.29098699182934,5.1646534416068395,0.08393309877454132,-57.55824091344409,1.1723785400390678,-0.09225721144571253
3526,-98.38725280761719,19.262022018432617,135.7746124267578,8.064635075017515,-98.25607365700422,19.260936988766513,79.92762914908455,5.109757156279503,0.1311836378704117,-55.84698327767327,1.097763061523446,-0.08547584698840183
3527,-98.67564392089844,19.54422378540039,135.70799255371094,8.067795763536317,-98.53385236550818,19.55000619236226,81.2230964134515,5.051430841276911,0.1419094126908456,-54.48489614025944,1.031143188476569,-0.07882261451914019
3528,-98.96397399902344,19.82636833190918,135.6583251953125,8.065094585805134,-98.85346773991574,19.82880695364288,85.20102113063126,4.979617724233468,0.11053316324948347,-50.457304064681225,0.9814758300781276,-0.0721774893293059
3529,-99.25238800048828,20.108501434326172,135.61302185058594,8.063437262592636,-99.16755536923024,20.110310849394377,87.61297430844641,4.984262865986076,0.08485192578280912,-48.00004754213953,0.9361724853515717,-0.065462202472645
3530,-99.53997039794922,20.39141082763672,135.54055786132812,8.063715260451282,-99.4431845212174,20.379503920667027,87.65263121281488,5.027430325412915,0.0975155391121382,-47.88792664851324,0.8637084960937621,-0.05988120680740394
3531,-99.82676696777344,20.67491912841797,135.4472198486328,8.062044000243532,-99.74997569083544,20.6778776077444,86.9227153445022,5.132556726934957,0.07684824535207642,-48.52450450413062,0.7703704833984509,-0.055280707436168086
3532,-100.11304473876953,20.958803176879883,135.36697387695312,8.06215144809029,-100.038719380979,20.948857639347302,88.06384961968418,5.137217762050873,0.07498781586032455,-47.303124257268955,0.6901245117187705,-0.051312760725750195
3533,-100.39904022216797,21.24293327331543,135.29290771484375,8.063635204743992,-100.30564816017363,21.23497736812515,87.92708704114683,5.192916366804546,0.09373032418033503,-47.36582067369693,0.6160583496093925,-0.04771842055788511
3534,-100.68489837646484,21.527299880981445,135.23565673828125,8.064402703789135,-100.60838857772956,21.504601228015694,90.59046684051656,5.189884650310465,0.07980587790992452,-44.645189897764695,0.5588073730468831,-0.04439113378771253
3535,-100.97074127197266,21.811803817749023,135.18353271484375,8.065888314987722,-100.94449552621232,21.79780563495886,92.64808763884339,5.290001946609672,0.02974539110421944,-42.53544507600036,0.5066833496093771,-0.041170400162400256
3536,-101.25640106201172,22.096534729003906,135.14540100097656,8.06662327390871,-101.1829808089797,22.046715283907716,94.9598680465074,5.272920831845422,0.0887271698240002,-40.18553295446915,0.4685516357421874,-0.03824098092013628
3537,-101.5419692993164,22.38138198852539,135.10946655273438,8.066947351749489,-101.4572288096477,22.290368317260874,96.56895711426355,5.268456132776801,0.12435609734282083,-38.54050943847082,0.4326171874999991,-0.03545316522968278
3538,-101.82743072509766,22.666337966918945,135.08517456054688,8.066942268684524,-101.75420126814576,22.688211718883878,99.9880193306979,5.725567956929464,0.07642652936312427,-35.09715522984898,0.40832519531251216,-0.03282316764989446
3539,-102.11282348632812,22.95134162902832,135.06076049804688,8.066558394723003,-102.02227919400397,22.956552911513523,101.8085796764727,5.785956608070933,0.0906941361810254,-33.25218082157417,0.38391113281250394,-0.030271378163433837
3540,-102.39810180664062,23.236417770385742,135.04513549804688,8.065972503377022,-102.31457420819777,23.244705645314358,105.49277615083139,5.927531052030929,0.08393776606786381,-29.552359347215475,0.3682861328125018,-0.02785582794444963
3541,-102.6833267211914,23.521512985229492,135.0270233154297,8.065291119130826,-102.59588293731011,23.516352260262916,107.35521089183148,6.032941658284799,0.08759593838563404,-27.67181242359822,0.3501739501953172,-0.025484063822887038
3542,-102.96824645996094,23.806852340698242,135.00234985351562,8.064665570170353,-102.87078961617867,23.81827364692477,109.16994711027824,6.233342966593795,0.09812381278732267,-25.832402743237388,0.32550048828127126,-0.023506856676021926
3543,-103.25298309326172,24.09235954284668,134.96665954589844,8.064229492939306,-103.20454758033975,24.098617858273133,110.44659496412682,6.404475373819396,0.04883815541143265,-24.52006458177163,0.2898101806640747,-0.02178048836799462
3544,-103.53756713867188,24.377994537353516,134.93899536132812,8.064077913300077,-103.46573371767353,24.395340816225644,112.00593057363827,6.540115494737824,0.07389813098472235,-22.933064787689865,0.2621459960937661,-0.02024698857758267
3545,-103.82207489013672,24.663700103759766,134.9102325439453,8.064129151682293,-103.76303096183165,24.680125076147885,112.79236028238246,6.671280753661318,0.06128592976895308,-22.117872261562855,0.23338317871094397,-0.018820041932031017
3546,-104.10649871826172,24.949508666992188,134.89073181152344,8.064392511977632,-104.03922850536269,24.94379415117892,115.01404509463424,6.715282241247869,0.06751249687621705,-19.8766867168892,0.21388244628906516,-0.017522568345611944
3547,-104.39088439941406,25.235370635986328,134.86981201171875,8.064733401397225,-104.35161156547653,25.268424522971998,115.81065022678308,6.964136193025469,0.05133142244616161,-19.059161784935654,0.1929626464843745,-0.016295256426019478
3548,-104.67520904541016,25.521320343017578,134.8574676513672,8.06511037000969,-104.62083852353659,25.554377429501315,117.80403576404623,7.039572125309368,0.06363116072803564,-17.053431887320954,0.18061828613281575,-0.01517041358511051
3549,-104.95951843261719,25.807315826416016,134.84207153320312,8.06540387047863,-104.90655903193465,25.832062843014786,118.47793383648003,7.113247019005019,0.0584560771108832,-16.364137696723095,0.16522216796875913,-0.014086046288412035
3550,-105.2437744140625,26.09337615966797,134.8341064453125,8.06560066832166,-105.21283179680522,26.088640432691793,121.1575785290981,7.15461616074311,0.03130291795861016,-13.676527916214393,0.15725708007813188,-0.013087994364468614
3551,-105.52802276611328,26.37944793701172,134.8229217529297,8.06565323006466,-105.49072038974764,26.351851410662917,121.67007476059024,7.180113826583392,0.046400814098939376,-13.15284699233945,0.1460723876953218,-0.012103414004286606
3552,-105.81222534179688,26.665563583374023,134.81900024414062,8.065593435804965,-105.77822942108526,26.638932954217633,123.641129296804,7.2800225610393525,0.04318463886957714,-11.177870947336626,0.14215087890625608,-0.011179546960420339
3553,-106.09642028808594,26.951677322387695,134.81077575683594,8.0654381710897,-106.10626372983904,26.944748364477537,124.31255840917211,7.477435106885058,0.0120375995641791,-10.498217347663818,0.1339263916015656,-0.010265128267064938
3554,-106.38056182861328,27.237823486328125,134.80882263183594,8.065247107653326,-106.360681576957,27.278934796757547,125.18721757479668,7.604138514598204,0.04566578862935685,-9.621605057039277,0.1319732666015812,-0.009408679894931993
3555,-106.66464233398438,27.524032592773438,134.79661560058594,8.06504510267136,-106.70444304920485,27.57163126401725,125.60999476787511,7.763304287129962,0.062046195985234864,-9.186620832710824,0.1197662353515644,-0.008637205824470584
3556,-106.94862365722656,27.81032943725586,134.7875518798828,8.06490442095372,-106.95357941324797,27.85746889267631,126.3157697284209,7.729264873945312,0.047399238127634545,-8.47178215146191,0.1107025146484491,-0.008003312092569104
3557,-107.23257446289062,28.09664535522461,134.77423095703125,8.064816508821686,-107.22956645896744,28.093069028341365,126.32768784795272,7.639221484816191,0.004673136160836099,-8.446543109078526,0.09738159179687271,-0.007401786625450768
3558,-107.51646423339844,28.383018493652344,134.76673889160156,8.064814273251002,-107.5221543882903,28.39984517803601,127.37419333622474,7.74978714063419,0.0177627466919095,-7.392545555376841,0.08988952636720818,-0.006878469251660135
3559,-107.80034637451172,28.669403076171875,134.75563049316406,8.064861150781466,-107.78810195064472,28.662913571416365,127.00946551335153,7.699883393068616,0.013857834888849686,-7.746164979812539,0.07878112792970482,-0.006374048578891234
3560,-108.08419799804688,28.955827713012695,134.75172424316406,8.064957840270452,-108.0745986123599,28.950867900476783,128.30882238679945,7.747649264272166,0.010804996342366778,-6.442901856364604,0.07487487792968517,-0.005922233943010724
3561,-108.3680419921875,29.242258071899414,134.74359130859375,8.065061945122487,-108.38038292314813,29.255363911042373,128.0709057669155,7.86221888840367,0.018001710935803536,-6.672685541678231,0.06674194335937296,-0.005474442520380762
3562,-108.65188598632812,29.528697967529297,134.74362182617188,8.065159414854659,-108.60356535989578,29.570751642725014,128.44520556909183,7.8439723755078345,0.0640577437651445,-6.298416257080048,0.066772460937516,-0.005033417306094634
3563,-108.93573760986328,29.815109252929688,134.7403564453125,8.06523007787655,-108.91045145260843,29.79581104299739,129.26079378003743,7.771474062096548,0.031808971302264046,-5.4795626652750835,0.06350708007814407,-0.004572154319703259
3564,-109.21956634521484,30.1015567779541,134.74267578125,8.065262171496332,-109.16761899620579,30.081260597820588,130.28030261198833,7.761044897224251,0.055771516001275855,-4.462373169261687,0.06582641601564142,-0.004150025806438862
3565,-109.5033950805664,30.388019561767578,134.7371368408203,8.065254918580642,-109.49223379755915,30.392442525338573,130.02591054621803,7.927856313996952,0.012005700525932672,-4.711226294602287,0.0602874755859358,-0.0037359437196755607
3566,-109.78717803955078,30.674537658691406,134.73512268066406,8.065221633230939,-109.80757606211502,30.645419344819885,131.73306214604895,7.931479795738977,0.03555215221687063,-3.0020605346151052,0.05827331542969079,-0.0033987895080827
3567,-110.0709228515625,30.96107292175293,134.72640991210938,8.065166278183476,-110.04630240638832,30.95021150294239,130.2138449927232,7.906223550978098,0.026909788909478094,-4.512564919386183,0.049560546875016945,-0.003092601637263215
3568,-110.3546371459961,31.247648239135742,134.7231903076172,8.065113167469718,-110.27591168804395,31.260811623393536,130.2479010871516,7.875114746161738,0.07981837141218452,-4.475289220465568,0.04634094238280869,-0.002844444940592439
3569,-110.63834381103516,31.534225463867188,134.71531677246094,8.065061467861097,-110.64768185891664,31.52221089069266,130.99236059154373,8.004928441251906,0.015216737718808776,-3.7229561809172096,0.03846740722655966,-0.002597629315005179
3570,-110.9219970703125,31.820844650268555,134.7126922607422,8.065032195987712,-110.93710910204963,31.7930435560807,132.07937014262706,7.992644520124017,0.03164291929114681,-2.6333221181151347,0.03584289550780999,-0.0024236574984115578
3571,-111.20570373535156,32.10742950439453,134.7077178955078,8.065020187465713,-111.15767344400216,32.09887967679345,130.6306798450366,7.923846869730146,0.048785330163041644,-4.077038050471198,0.030868530273445362,-0.0021849491522516473
3572,-111.4893798828125,32.39402389526367,134.70970153808594,8.065029096981673,-111.46671752703509,32.365527973971396,132.29449921397386,7.942625227566397,0.0364087887697137,-2.415202324112071,0.03285217285157278,-0.001971842862531048
3573,-111.77308654785156,32.68060302734375,134.70681762695312,8.065051339928884,-111.76119571476268,32.6574095847776,131.87896493146977,7.990654295406925,0.026063915469805514,-2.82785269548335,0.029968261718759902,-0.001729050450194336
3574,-112.0567626953125,32.96720886230469,134.7093048095703,8.065081086473015,-112.05360169877925,32.97189760127807,132.7319963499057,8.072900472053787,0.0056547477612873195,-1.9773084596645976,0.03245544433594221,-0.0015240514399010863
3575,-112.34043884277344,33.25381851196289,134.7047119140625,8.065107474667617,-112.31879512431276,33.21501888988308,132.28792408853366,7.945737734206121,0.04442815798951226,-2.4167878255288398,0.02786254882813664,-0.001327159709035186
3576,-112.62407684326172,33.54044723510742,134.70603942871094,8.065130168083304,-112.57914677729143,33.554301950148954,132.45137252084425,8.023222360187253,0.04701769833771946,-2.254666907866703,0.02919006347657028,-0.0011680005272864946
3577,-112.90773010253906,33.82707595825195,134.70118713378906,8.065142648548669,-112.89964515623167,33.80327114045184,132.58938173909448,8.02511794800068,0.02514032034978767,-2.1118053946946063,0.0243377685547015,-0.0009953697817763896
3578,-113.19137573242188,34.11372375488281,134.70240783691406,8.0651480154371,-113.19266772502385,34.14839331617976,133.02880596912487,8.169920527830174,0.034693626581926096,-1.673601867789193,0.025558471679685373,-0.0008470000216220797
3579,-113.47502899169922,34.40034484863281,134.69952392578125,8.06514212322746,-113.51150318548818,34.47370755672331,132.4540215681129,8.300753788191527,0.08192956579237183,-2.2455023576683484,0.02267456054687249,-0.0006716871339449426
3580,-113.75865936279297,34.68698501586914,134.70201110839844,8.065129642647287,-113.74528375520448,34.69552948303117,133.55688919556115,8.038199652896207,0.015871824011253872,-1.1451219128372847,0.025161743164080246,-0.0005259995159576647
3581,-114.04231262207031,34.973609924316406,134.6993865966797,8.065114132818586,-114.05443410533931,34.96027219713082,133.45757321330555,8.047996347549965,0.01802291106113946,-1.2418133833741558,0.02253723144533057,-0.00035068662828052766
3582,-114.32591247558594,35.26028823852539,134.6991424560547,8.06510061206017,-114.2946332481158,35.2748019183215,133.3130326853739,8.02531142622017,0.034482415407748906,-1.3861097706807635,0.02229309082031344,-0.00025626397609812557
3583,-114.60953521728516,35.54694366455078,134.69476318359375,8.065086526518277,-114.64848241848497,35.537335359520746,133.72745865206642,8.117418455203177,0.04011488510327931,-0.9673045315273439,0.017913818359381953,-0.00011868363753819722
3584,-114.89317321777344,35.83361053466797,134.697021484375,8.065080599223343,-114.89659101773907,35.86691464758878,133.7113042634781,8.128941900472324,0.03347902767475672,-0.9857172208969273,0.020172119140644103,1.0789421594381565e-05
3585,-115.17676544189453,36.12029266357422,134.69143676757812,8.065078289655865,-115.18010065308101,36.13877156767267,132.9838652129139,8.093662597549002,0.018777474013780136,-1.7075715546641916,0.014587402343749379,9.710479434943409e-05
3586,-115.46031951904297,36.40701675415039,134.69024658203125,8.06508655496187,-115.4852203983436,36.420673190337396,134.00659623343742,8.119767545628335,0.028399859846033732,-0.6836503485938448,0.013397216796883105,0.00013215520129961078
3587,-115.743896484375,36.69374084472656,134.6840057373047,8.06509309633917,-115.76157731730896,36.69611077745247,133.16786468551814,8.077444686637502,0.01783895833180844,-1.5161410517865446,0.007156372070320047,0.0001807380249374546
