step,gt_x,gt_y,gt_yaw,rtk_x,rtk_y,rtk_yaw,cart_x,cart_y,cart_yaw,odo_x,odo_y,odo_yaw,gyro_bias_rate,gyro_bias_offset,rtk_innov_norm,cart_innov_norm,odo_innov_norm,nees_rtk,nees_cart,nees_odo,nis_rtk,nis_cart,nis_odo,lane_width,avg_confidence,lane_confidence,temporal_iou,temporal_dice,speed_kmh,adaptive_threshold,lane_heading,rtk_pxx,rtk_pxy,rtk_pyy
76,31.379222869873047,134.02256774902344,-3.1370498334023362,31.726005228738092,134.0200310495523,-3.132947296665196,31.77175637777017,133.8345512403791,-2.6359181193281844,30.63104728594262,133.9595449510988,-3.132947296665196,-0.00018466637336693226,-0.00018466637336693226,0.015713705389604798,0.5477679693803733,2.3216984779139693e-08,12.421694881703191,2.5194362945658266,0.6800888775211473,0.0023960395112159814,0.7401494406724445,4.117807652053889e-15,250.0,0.15286973118782043,0.9987497925758362,0.9488721804511279,0.9737654320987654,26.21777166621676,0.3,1.638057022583021,0.009861605743598817,-0.000162902694403125,0.028932458685838918
77,31.01579475402832,134.02085876464844,-3.136976063840141,31.357834646317137,134.03215665714094,-3.1328746983060354,31.298876369148434,133.79950706849678,-2.7536871070142994,30.268103232797017,133.95640709188777,-3.1328746983060354,-0.00017645605230830845,-0.00017645605230830845,0.030058971389420947,0.45901598850932407,1.912975999829314e-08,12.100074373954262,1.3214867659849596,0.6717023144644495,0.010493115640669725,0.4780930464072394,2.7955903950645766e-15,250.0,0.1653105616569519,0.9982679486274719,0.9973020454260259,0.9986492005151887,26.132948021682328,0.3,1.6334012944362395,0.009861634095255957,-0.00016456379207408859,0.028932430173089614
78,30.652427673339844,134.01910400390625,-3.1368956363752205,31.003618961911467,134.02682223750634,-3.1328762172682536,30.917552971853087,133.83615648642842,-2.8775975390890056,29.904443953622035,133.9532366462321,-3.1328762172682536,-0.0001766268724893347,-0.0001766268724893347,0.040668796953986584,0.35700984593394763,8.390621530907083e-12,12.739774946198335,0.9415366838407403,0.6641975359304207,0.028310292210190702,0.2642067277144169,5.37827431773199e-22,249.0,0.16237753629684448,0.9988577961921692,0.984243893343278,0.9920593901235728,26.184462749634818,0.3,1.6361681721677201,0.009861656918614351,-0.00016588971406565725,0.0289324072087999
79,30.289403915405273,134.01736450195312,-3.1368588847521774,30.639316163602402,134.02426686690126,-3.1327940993737755,30.590610313063202,133.77753284063846,-2.8974608378149966,29.541859646552314,133.95007612301058,-3.1327940993737755,-0.0001674434912559286,-0.0001674434912559286,0.006225788720630812,0.10416273795319315,2.445125257821701e-08,12.648095578615896,1.292362526040413,0.656227436534157,0.0006710489924158658,0.026815178957308894,4.5672712557198264e-15,245.0,0.1597421020269394,0.9980639815330505,0.9867617742337403,0.9933367825282599,26.10706143860142,0.3,1.6064870743709225,0.009861665605701796,-0.00016639551712327108,0.02893239840295695
80,29.926298141479492,134.01565551757812,-3.136849830004471,30.27544370074315,134.01923161040762,-3.1328068213018856,30.20586953101187,133.91423308778045,-3.068761784965008,29.178396810435775,133.94687809301539,-3.1328068213018856,-0.00016885832016750753,-0.00016885832016750753,0.005431608777228876,0.4164370652132659,5.8827875903944e-10,12.591171471810446,0.8929129396489912,0.6491280546684287,0.00033460549976601755,0.3300058646211379,2.6437539994161947e-18,246.0,0.15978854894638062,0.9978375434875488,0.9940720760279773,0.9970272268273118,26.170336785598792,0.3,1.6135704085051619,0.009861683019490777,-0.00016739390989601048,0.028932380932060194
81,29.563358306884766,134.01394653320312,-3.136846634211163,29.912122209053937,134.0200649360403,-3.1327612652558208,29.830738831926347,133.94598937194434,-3.114256347655568,28.815826554718342,133.9436925295625,-3.1327612652558208,-0.0001638198740206577,-0.0001638198740206577,0.006525775762110194,0.10755711452208541,7.524905143441174e-09,12.566059840269139,0.8183170108781869,0.6415670882826799,0.0003159316002107414,0.02144825911273687,4.325703353734079e-16,247.0,0.15511368215084076,0.9973189234733582,0.9432871405155715,0.9708160166853252,26.106065580518695,0.3,1.938577549839943,0.009861687893061712,-0.00016767487080152017,0.028932376003488976
82,29.200170516967773,134.01219177246094,-3.136811214168665,29.548807604260407,134.03639367178778,-3.1327017187322324,29.585708622712044,134.15618965839812,3.0070239514375317,28.452221953917448,133.94048131257694,-3.1327017187322324,-0.00015727019678371513,-0.00015727019678371513,0.024359663054054036,0.5263340847969227,1.2893153211734898e-08,12.583478583218579,1.8680994814723861,0.6348399876786348,0.0041843099096151365,0.6177442721887261,1.2699099118303395e-15,247.0,0.15431609749794006,0.9971926212310791,0.9959013941243343,0.9979464887956232,26.180551798591704,0.3,1.942452346358211,0.009861699071132508,-0.00016831015848164967,0.02893236480923006
83,28.837018966674805,134.01039123535156,-3.136745167773631,29.181739624177933,134.02570278938668,-3.1326287759873566,29.07916362618021,133.99363060403178,-2.7901236091797825,28.08940608753971,133.9372554552036,-3.1326287759873566,-0.00014929077147430474,-0.00014929077147430474,0.03211768569979365,0.6932195339399849,1.9304904341765905e-08,12.292262976530102,3.081067994557156,0.627628996278333,0.010347536823557064,0.9604580153740585,2.847015776816698e-15,247.0,0.14956964552402496,0.9972516298294067,0.9955696581452433,0.9977799111964478,26.123774482118037,0.3,1.9428083963981158,0.009861716842075277,-0.00016931274905903422,0.028932347056863494
84,28.47355842590332,134.008544921875,-3.136681251907469,28.820554926567873,134.02618041234436,-3.1326996129419205,28.932765211417102,133.9632569917375,-2.8004181725000716,27.725522369269445,133.9339935587661,-3.1326996129419205,-0.0001569978256365335,-0.0001569978256365335,0.01043114752895314,0.5754752964889512,1.8259961542810288e-08,12.455592199441336,3.0472424124607,0.6211987671213601,0.001829796450914979,0.8612871719011632,2.5471493932463134e-15,245.0,0.15353280305862427,0.9974215030670166,0.9646157987617026,0.981989251404473,26.200679919638453,0.3,1.6431653672349764,0.009861736341720703,-0.00017040679431388285,0.028932327569138556
85,28.110145568847656,134.00669860839844,-3.136609346558037,28.455869779777867,134.02513105369604,-3.1326460979209947,28.53481636824215,134.00756325753005,-2.869287710443444,27.36245712842485,133.93076471967058,-3.1326460979209947,-0.00015120679185148618,-0.00015120679185148618,0.0052688190830775805,0.40363196689588526,1.0398081506934886e-08,12.367515080793668,2.2178259777648575,0.614277161630202,0.0005166287511687751,0.3847983093736876,8.259640122034712e-16,237.0,0.15944437682628632,0.9977983832359314,0.9772866226461238,0.9885128553980304,26.14173065488297,0.3,1.3220268394910977,0.009861730279318312,-0.00017007002070086363,0.028932333582876953
86,27.74648094177246,134.0048065185547,-3.1365291854092257,28.093161169588353,134.01350317419605,-3.132509167978868,28.15873950605103,134.00712827490182,-2.9285097639299607,26.99840346739041,133.92750760564516,-3.132509167978868,-0.0001364686270943146,-0.0001364686270943146,0.015362328331258106,0.2133450937184547,6.826209730803612e-08,12.421525670884042,1.9562179228104462,0.6081013865610013,0.0018017594543233283,0.10011597863560094,3.5597019202638817e-14,236.0,0.16766969859600067,0.9981125593185425,0.9969385861834374,0.9984669464360376,26.212912155190796,0.3,1.3203652322018617,0.009861740383098798,-0.00017063275014282399,0.028932323523696325
87,27.38296127319336,134.00291442871094,-3.1364615411175376,27.731513662461676,134.01996216243276,-3.132443396219478,27.763160519187245,133.99687633588042,-2.9804662994062223,26.635272990685497,133.924209024314,-3.132443396219478,-0.00012942718514375291,-0.00012942718514375291,0.02084623276811135,0.15957878114178667,1.5709398226704252e-08,12.5645407476273,1.6248211607646328,0.6014292030056423,0.003831324076188148,0.0543782638840824,1.885270142271928e-15,235.5,0.15922540426254272,0.9976217746734619,0.9944828441248489,0.9972337912600236,26.146472573117986,0.3,1.317535102521076,0.009861774110346784,-0.00017250217816294156,0.028932289875436994
88,27.019296646118164,134.00100708007812,-3.136435175822746,27.370511067341265,134.00261210902843,-3.1323971414163356,27.412902658938854,134.03658282654575,-3.0511225584925303,26.271255153263407,133.9208784384413,-3.1323971414163356,-0.0001245014780121821,-0.0001245014780121821,0.027274831649999724,0.1903219467113673,7.788512057516073e-09,12.736992251402329,1.7608416097401711,0.5954852458492299,0.0064035347694987805,0.07350045068275912,4.634080567143104e-16,240.0,0.15862968564033508,0.9966809749603271,0.9808128867742638,0.9903135155501829,26.210380906706607,0.3,1.6392399076176771,0.009861802379581579,-0.00017405729959510483,0.028932261631720885
89,26.655858993530273,133.99913024902344,-3.1364287842361294,27.005458038034487,134.0052517320132,-3.132341678318368,27.00989306101266,133.97252641108878,-3.0314450892828004,25.908239479612902,133.91754022922305,-3.132341678318368,-0.00011862634381242356,-0.00011862634381242356,0.018744229996831605,0.13170019027810137,1.1167397673261803e-08,12.625347103221923,1.4047140905271511,0.5890555168885035,0.002965464984991911,0.04392155010898811,9.52705243498939e-16,240.0,0.1581946611404419,0.9976098537445068,0.9884679788948216,0.9942005497561053,26.13823318133585,0.3,1.6162387547655959,0.00986182291462451,-0.00017518060846009463,0.028932241058963817
90,26.292335510253906,133.99725341796875,-3.1364263873911487,26.64072950151873,134.01886558544524,-3.132356818262964,26.530171615772236,134.0057409636261,3.054580996708289,25.544377753841854,133.91417405736757,-3.132356818262964,-0.00012022167940117787,-0.00012022167940117787,0.023053469971313887,0.37694466120266695,8.34072366728833e-10,12.561564430810888,0.8168333056840511,0.5833458486408696,0.003969176053215059,0.32635419802831717,5.3144971129506895e-18,235.0,0.14879831671714783,0.9976775646209717,0.9882570091970849,0.9940938265281624,26.199164925379062,0.3,1.60512851612671,0.009861840288239025,-0.00017612610539779127,0.028932223639899675
91,25.929061889648438,133.99537658691406,-3.1364250558106033,26.278631120324007,134.00074943051757,-3.1323611520086776,26.263048668661114,134.04621748290583,3.0526954399316573,25.181520954048707,133.91082267642525,-3.1323611520086776,-0.00012067595284400425,-0.00012067595284400425,0.03541932818228417,0.2585883096353519,6.815170650043001e-11,12.622644894531641,1.3296672541212766,0.5771705747670948,0.009091062296764601,0.17530796879957194,3.548200762151749e-20,229.5,0.13764703273773193,0.9969397187232971,0.9917074888739474,0.99583648142492,26.126803504504263,0.3,1.9438730476909467,0.009861842441541008,-0.00017624588739417068,0.028932221429996192
92,25.565677642822266,133.9934539794922,-3.1363907010325414,25.918320964693557,133.99474155020278,-3.132403569786702,25.85471186644932,133.91786444272776,3.117403075674744,24.817786016320714,133.90746476140708,-3.132403569786702,-0.00012509918692834454,-0.00012509918692834454,0.012447148976536145,0.3885448013100485,6.544844666223071e-09,12.83886057114729,1.0071412639006931,0.5717009308651534,0.0028247545088374037,0.35859810049860075,3.272301985324866e-16,224.0,0.12334522604942322,0.9979594349861145,0.9945130755655383,0.997248990492125,26.190031074601798,0.3,1.9460238197408033,0.009861839796146857,-0.00017610407283060982,0.028932224051776714
93,25.202499389648438,133.99154663085938,-3.1363696620599297,25.55730141485165,134.00072019362676,-3.1323619214940654,25.51124635830989,134.02989127815172,3.0561415167623895,24.455001780996557,133.90413101281845,-3.1323619214940654,-0.00012077863626786559,-0.00012077863626786559,0.01997337316424088,0.22375184768706524,6.293050525130184e-09,13.000052595758023,1.096286698313364,0.565780683751504,0.0037793686578357893,0.11067926968225396,3.02536056532772e-16,228.0,0.12319725751876831,0.9974187612533569,0.982196131267443,0.9910181094334126,26.12156738062923,0.3,1.595099702052634,0.009861830465141101,-0.00017559866316114493,0.02893223337407017
94,24.83915138244629,133.98963928222656,-3.1363654010021857,25.189735298490923,133.9864278010637,-3.132281446461745,25.129725546821646,133.9084107668211,-3.119600566764462,24.091278617619793,133.9007734861897,-3.132281446461745,-0.0001124731582216846,-0.0001124731582216846,0.02775185869069076,0.30070220154964467,2.3556554928916285e-08,12.690360523844696,1.0137466198728466,0.5605520369991186,0.009287712323198192,0.18420491318937998,4.2391437059156535e-15,228.0,0.124554343521595,0.9977678060531616,0.9844754790516401,0.9921770154823083,26.189183075835793,0.3,1.624595054355005,0.009861837307706851,-0.0001759691859285325,0.028932226542293497
95,24.4759464263916,133.9877471923828,-3.1363632704733138,24.82344168810564,134.00368875190046,-3.1323232813631297,24.75214722702378,133.9876145917096,3.0986824690420676,23.728451657148405,133.89739503157705,-3.1323232813631297,-0.00011676867444964014,-0.00011676867444964014,0.03731673389463332,0.16716963867314186,6.350323822346127e-09,12.488402912207311,0.8650677642291849,0.5548652082615092,0.011311868761633299,0.05507584314639507,3.0806790680025053e-16,236.5,0.13419097661972046,0.997684121131897,0.9923195084485407,0.9961449498843485,26.124673233766153,0.3,1.6288065968661969,0.009861856488089106,-0.00017700468580701028,0.028932207373762193
96,24.112533569335938,133.98583984375,-3.1363627378410954,24.458235012683595,134.00960548308325,-3.132309315826393,24.481516711229844,133.9866400750899,3.109117456697943,23.36464895299839,133.8940227123093,-3.132309315826393,-0.00011534201987883589,-0.00011534201987883589,0.007093607334684895,0.25259107867958724,7.095781739963058e-10,12.37635931689766,1.5332336128027007,0.5498505600772193,0.0009216614564478277,0.16686286487914673,3.846406768224019e-18,233.0,0.13749778270721436,0.9966776371002197,0.9959248875268958,0.9979582836515688,26.194919649720457,0.3,1.7749393777879927,0.009861855882365114,-0.00017697373501181799,0.02893220795550331
97,23.74924087524414,133.9838104248047,-3.136240498747061,24.099116121982703,133.9986877361154,-3.132321537243802,24.175941145342197,134.0746534803222,3.04957213567962,23.00172798308605,133.89065349757732,-3.132321537243802,-0.00011658418317963684,-0.00011658418317963684,0.02963605923420747,0.202903826980708,5.420934812150335e-10,12.655190764971818,2.1002073977851503,0.5443744738252331,0.009623302055545272,0.09272223694055884,2.244931447947902e-18,225.0,0.14198791980743408,0.9974228739738464,0.9500279346948911,0.9743736669531723,26.13143544374195,0.3,1.9389135006465528,0.009861856913718775,-0.00017703006615402085,0.02893220690881708
98,23.385738372802734,133.98165893554688,-3.136053278522428,23.73326680168507,133.99557090187653,-3.1321267942134594,23.719622491878656,134.18585510668868,2.887878089352185,22.637839615480793,133.8872797469722,-3.1321267942134594,-9.689053511728382e-05,-9.689053511728382e-05,0.010344818430567001,0.33238783838327096,1.3801003717617277e-07,12.48779931057383,2.677100166051339,0.5395478151332278,0.001986405910991459,0.2583868585347192,1.4550417513921966e-13,226.0,0.1510385274887085,0.9973389506340027,0.9834159476164249,0.991638641202061,26.201087919024925,0.3,1.9190496914104067,0.009861859701801493,-0.00017717394778841256,0.028932204220893796
99,23.022375106811523,133.97946166992188,-3.135869786723322,23.366822501097282,134.00301469936952,-3.1318682988896014,23.37785868787546,134.08657798525863,2.92298629596692,22.274858324452357,133.88384370658088,-3.1318682988896014,-7.088084516879198e-05,-7.088084516879198e-05,0.019371682453481785,0.45206694882854837,2.425543481621162e-07,12.288292776314375,1.7730477726489133,0.5342676091307866,0.004281368084668779,0.49230475133977175,4.494392732517023e-13,226.0,0.14595049619674683,0.9971879124641418,0.9957297544608815,0.9978603087268837,26.135823142340392,0.3,1.9177273378577957,0.00986190886944209,-0.0001797771417129395,0.028932155434850705
100,22.658832550048828,133.9772186279297,-3.1357105296901353,23.000518907522288,133.99340336456802,-3.1316047478086397,23.107729872811788,134.08319554202905,2.947826643504893,21.910944815171746,133.88030476109796,-3.1316047478086397,-4.449466564105007e-05,-4.449466564105007e-05,0.02089873796242182,0.3041912442821911,2.527832538845587e-07,12.082938558209518,2.3996440085348634,0.5296158262903781,0.004627222960844917,0.2365355702572191,4.881449174940349e-13,230.5,0.1525038778781891,0.9975382089614868,0.9779987944544907,0.9888770379399665,26.20301084228406,0.3,1.8776828053830994,0.00986199275674851,-0.00018413560453392963,0.028932072216961258
101,22.29546546936035,133.97496032714844,-3.1355797684806124,22.635014184010462,133.9894634964262,-3.1314337238711545,22.56676855784597,133.8964850740142,-2.6778344533525074,21.54797360880205,133.87667931485836,-3.1314337238711545,-2.745705370905468e-05,-2.745705370905468e-05,0.008386663991609977,0.9145173269507544,1.0617142010005409e-07,11.932844594325992,5.1426003647381044,0.5245133010185885,0.0013049607993705077,1.8449780195353402,8.611290621271968e-14,238.0,0.15055084228515625,0.9980527758598328,0.9601941169465286,0.97969288719452,26.13522991608369,0.3,1.4798266842155057,0.009862088392625763,-0.00018900135346659242,0.02893197702819015
102,21.931949615478516,133.97265625,-3.135468182030938,22.274864037880587,133.99234526845345,-3.131334371308461,22.204478167512377,133.79834254180744,-2.689980421367008,21.18409714074626,133.8729825913912,-3.131334371308461,-1.7608288600649192e-05,-1.7608288600649192e-05,0.01721831181236654,0.18740253882921276,3.591985109352436e-08,12.174487603102786,2.2732777746644106,0.5200246846648291,0.004393749542988099,0.08829016420620334,9.85650485650352e-15,247.0,0.14973138272762299,0.9978492259979248,0.8955007653619068,0.9448698536303988,26.200457242954762,0.3,1.3543373504290859,0.009862164086987988,-0.0001927909863213665,0.0289319011924071
103,21.56863021850586,133.9703369140625,-3.1353874882499086,21.912361697365515,133.98730502309368,-3.1312699945918645,21.86108071817394,133.7689446415499,-2.7393210472069045,20.82117835711714,133.86925953722948,-3.1312699945918645,-1.1258005566700719e-05,-1.1258005566700719e-05,0.007597328836874887,0.3085773290120013,1.5041457857023488e-08,12.226792812269723,1.6440329875990667,0.5150955747410784,0.0005224288225683819,0.2291734482334398,1.7283599716059299e-15,247.0,0.14857374131679535,0.9978446364402771,0.9922298221614227,0.9960997582948803,26.13152694033524,0.3,1.3653062356534997,0.009862212780263595,-0.00019520611751231928,0.02893185205296058
104,21.205167770385742,133.968017578125,-3.135323039751529,21.55778720925782,133.97733944122513,-3.1312119616135137,21.5203414632955,133.7779982328954,-2.8232380330567537,20.457356173040207,133.8655037913334,-3.1312119616135137,-5.561464432516252e-06,-5.561464432516252e-06,0.0372372923035957,0.33392911888512494,1.2253553727248345e-08,12.844030990457252,1.383128490504978,0.510770612107162,0.024779251987349548,0.25448029038820075,1.147040115226507e-15,247.0,0.1479492038488388,0.9983240962028503,0.9962463696640912,0.9981196557734803,26.196592552951312,0.3,1.3675327166840265,0.00986224297986693,-0.00019669459323800052,0.028931821472619065
105,20.84189224243164,133.96571350097656,-3.135294277611756,21.19469592946633,133.97476066387082,-3.1312019657272265,21.208009627902896,133.75847656173028,-2.877500164599468,20.094482303075544,133.86173677415022,-3.1312019657272265,-4.5850363436940134e-06,-4.5850363436940134e-06,0.006442762950852196,0.2272083627380065,3.625952871288973e-10,12.856940738822802,1.6751338463939809,0.5060100874698262,0.00029281123687759835,0.12205315027073493,1.0043821252702547e-18,246.5,0.145560622215271,0.9988728165626526,0.991161858754426,0.9955613145125717,26.128326013078127,0.3,1.3721500670465272,0.009862264659122499,-0.0001977556136813574,0.028931799550477026
106,20.478464126586914,133.96336364746094,-3.135253264930969,20.824116054946582,133.96626530167273,-3.1312367551292306,20.89881897796694,133.71908089781726,-2.9081556433950824,19.730687374370405,133.85795655856072,-3.1312367551292306,-7.966921536354399e-06,-7.966921536354399e-06,0.03036104259036546,0.16821368387492808,4.403257314322673e-09,12.344807819592514,2.211910516685245,0.5018431159435431,0.016865836961629983,0.07025790084073949,1.481162955233758e-16,244.5,0.14154666662216187,0.9989578127861023,0.970634417784634,0.9850984119883694,26.19464852855571,0.3,1.2947905953067356,0.009862271980860688,-0.00019811716334435994,0.0289317920642832
107,20.115205764770508,133.96099853515625,-3.135197338548077,20.46029263450496,133.9765433304955,-3.1312055782463726,20.521170589866912,133.95544785649537,3.1345128572072065,19.367819699443466,133.85419860341304,-3.1312055782463726,-4.950807299545972e-06,-4.950807299545972e-06,0.023903409480248727,0.5946127590656485,3.5272558207566362e-09,12.319357389030428,1.8389711675979499,0.4972494019510787,0.004037459224284479,0.6805167932828483,9.504485686698441e-17,242.0,0.14000190794467926,0.9991616606712341,0.9917602573508663,0.9958630851184405,26.127873225144263,0.3,1.292753559344147,0.009862265686024024,-0.00019781935348909277,0.028931798255092504
108,19.751773834228516,133.95860290527344,-3.1351264984630807,20.1001739937049,133.96208943796864,-3.131155925312698,20.130112327895485,133.9741057494242,3.1202333602101042,19.00401260708114,133.85041957576294,-3.131155925312698,-1.7030679014814537e-07,-1.7030679014814537e-07,0.02798771504126168,0.0799242904579176,8.969833764638224e-09,12.538687350706018,1.6120279342231407,0.49323585746394183,0.007477119671307531,0.015774445591414412,6.146437080104577e-16,236.0,0.13705891370773315,0.9993926286697388,0.9864711554824437,0.9931895087022944,26.195523369732964,0.3,1.2752179024315493,0.009862270771092859,-0.00019806683398921894,0.028931793122599143
109,19.38849449157715,133.9562225341797,-3.135090812104474,19.73660962557682,133.96319091749533,-3.131059398026187,19.702688780416015,133.93192486815204,-3.125465748197506,18.64111967375264,133.8466320228247,-3.131059398026187,9.078846504265301e-06,9.078846504265301e-06,0.011674790740566715,0.19970586060607476,3.38144507949778e-08,12.521520840704284,1.1100338616893226,0.4887990206302771,0.0009757864757143118,0.09900225457627287,8.73492403031857e-15,240.5,0.1471216380596161,0.9969680309295654,0.9799896942631399,0.9898937323790935,26.12971384450683,0.3,1.2432858610686708,0.009862287554843122,-0.0001988722986441046,0.02893177635149349
110,19.02503204345703,133.95384216308594,-3.1350836215695304,19.37283143329932,133.9672706239256,-3.1310205571423384,19.437870024754645,134.01222477728166,3.092900620770652,18.277281838096687,133.84279948412168,-3.1310205571423384,1.27828754835145e-05,1.27828754835145e-05,0.009091314059222963,0.3098418271702508,5.4892135281647825e-09,12.506961838162777,1.9458247837540033,0.484926674717078,0.0005995205841005981,0.23412724352601744,2.3018384212172337e-16,236.0,0.13458746671676636,0.9902669787406921,0.9846305819460182,0.9922557788871159,26.197777070687305,0.3,1.141395111891447,0.009862318243058426,-0.00020033656267674338,0.028931745694715447
111,18.66172981262207,133.95091247558594,-3.13456031041533,19.01171029603709,133.96438743453783,-3.131007291188799,19.077072539606398,133.8291796461603,-3.0370607671176444,17.91436700037052,133.83896257050077,-3.131007291188799,1.4041995157038582e-05,1.4041995157038582e-05,0.011001192761407704,0.35786197159952593,6.387139706021117e-10,12.66145533660045,2.0545913273689482,0.48061630044012155,0.0018351760403306904,0.2343874147114346,3.1165027062820506e-18,235.0,0.13944512605667114,0.9902916550636292,0.9770582633538222,0.9883960239961466,26.131328251571194,0.3,1.0927718323452844,0.009862339630841535,-0.00020135306164722192,0.02893172429168195
112,18.298261642456055,133.94747924804688,-3.133733132580751,18.64923136808629,133.95963421266768,-3.13031725881758,18.648966207442513,134.03234431305532,3.06033853244678,17.550515430120594,133.8351107725917,-3.13031725881758,7.922750243241545e-05,7.922750243241545e-05,0.006229042962816935,0.4609066281383982,1.7325566883386045e-06,12.729999838346115,1.4507845075288843,0.4768713480024217,0.0004242034618772102,0.40751519823127497,2.2930853622888356e-11,235.0,0.1294894516468048,0.9814669489860535,0.9809185456837521,0.9903673705525021,26.19877811975032,0.3,1.0989555568729572,0.009862371594759601,-0.00020278564989901148,0.028931693724248957
113,17.934953689575195,133.9438018798828,-3.1329331189892917,18.288223308015464,133.95334818632065,-3.128996683759532,18.313089171672623,134.0423685778194,3.0641134012307347,17.18764637297263,133.8150574379764,-3.128996683759532,0.00016163337437333735,0.00016163337437333735,0.020444730842243155,0.07089274990569755,2.787859082253874e-06,12.891292184873379,1.6747770392144672,0.47282514798989306,0.004148143941472787,0.013147998098891308,5.937060992676807e-11,235.0,0.1503949761390686,0.9902515411376953,0.9695650953196507,0.9845473984319316,26.132181376371165,0.3,1.1453848177182029,0.009862775971803883,-0.000220746048788077,0.028931294092932165
114,17.57147979736328,133.93992614746094,-3.132214598127188,17.926926479718517,133.95004739081793,-3.128188627346452,17.951949343497734,133.95004172726212,-3.1265483045876694,16.823799459652196,133.81047380754532,-3.128188627346452,0.00023725714634212017,0.00023725714634212017,0.012759589481385027,0.21515112290459854,2.375945253874079e-06,13.048709823969027,1.62875789013221,0.46920661131681174,0.0019950042122903653,0.08495653513901968,4.3121917450801295e-11,235.5,0.14906072616577148,0.9924682378768921,0.9776409232134932,0.9886940664889886,26.1990526002319,0.3,1.180511771025194,0.009863139152062191,-0.0002356064427361099,0.02893093805080041
115,17.208179473876953,133.9359130859375,-3.1316002068637068,17.566068641603355,133.93193967777447,-3.1274370192260967,17.600750571991032,133.80502078708994,-3.019457979648525,16.460889650151934,133.80560873214293,-3.1274370192260967,0.00030727196377557196,0.00030727196377557196,0.025944510726390257,0.2513162170944468,2.0503149515960217e-06,13.213785432689235,1.8681091924697824,0.4651784827675224,0.005746020794329237,0.11670788679414627,3.2111976172894167e-11,244.5,0.1493745893239975,0.9931864738464355,0.9786529461671091,0.9892113198152093,26.13185072242399,0.3,1.2061392598092404,0.009863546338186015,-0.00025135530205244174,0.028930535962269383
116,16.844717025756836,133.93174743652344,-3.1310755641289614,17.19847808585631,133.93704204171286,-3.1268775445810943,17.124723721001295,133.88280346055666,2.947504633081877,16.097061189550047,133.80045800859207,-3.1268775445810943,0.000359148404466066,0.000359148404466066,0.028521169705011028,0.4734603980458628,1.1389402967409978e-06,12.922132256659507,1.8236811166173812,0.46167682292784046,0.009038045649806063,0.48477069306772086,9.909146744175023e-12,243.5,0.15526831150054932,0.9933187365531921,0.9553900410569534,0.9771861582567264,26.19827206855585,0.3,1.2844176338782292,0.009863947478107976,-0.00026610894492477296,0.028930135561958763
117,16.481430053710938,133.92750549316406,-3.130629484646373,16.83317883177029,133.91592235887344,-3.1264884534202078,16.799908328878782,133.83433221947575,2.9694742728633727,15.734172302240335,133.7951176150902,-3.1264884534202078,0.00039506058083788737,0.00039506058083788737,0.02833770406041268,0.2937857214562553,5.494439516695593e-07,12.770289982915497,1.4888757099088834,0.4577663600862601,0.006536337954081924,0.2092046711219912,2.3061611599262576e-12,246.5,0.1579192578792572,0.9914568662643433,0.9639018661765081,0.9816191763727121,26.13082783081025,0.3,1.3354617387017564,0.009864280227230533,-0.0002778825226361516,0.02892979976695028
118,16.117982864379883,133.9231414794922,-3.1302518484037996,16.46546475655267,133.92169448983708,-3.125992897879687,16.451917705920128,133.84615360034354,2.989013542578391,15.370362649745418,133.78962204508974,-3.125992897879687,0.0004405900455410056,0.0004405900455410056,0.03163401636649221,0.12044282314569048,8.935284716571346e-07,12.470010855390901,1.4534285351080087,0.4543803564603371,0.010365015890353884,0.03463778615249757,6.099007250551849e-12,249.0,0.16136480867862701,0.9909874200820923,0.9763900425381963,0.9880539989811513,26.19728163538967,0.3,1.3283903569756037,0.009864536347146628,-0.00028666164440178195,0.028929539884063236
119,15.75471019744873,133.91871643066406,-3.1299346659179714,16.101960218066523,133.9288872038159,-3.1256553343162388,16.051612071467336,134.00619034448908,2.932098443165968,15.007489093839755,133.7839608097204,-3.1256553343162388,0.00047146275766324857,0.00047146275766324857,0.01318671160676119,0.2559134874180944,4.135416649120316e-07,12.465415845924134,1.114138340038573,0.4505916475120569,0.001228180074604344,0.15350292409286634,1.3064270159050737e-12,249.5,0.1630929410457611,0.9880171418190002,0.9931058954732093,0.9965410244671652,26.130074429540382,0.3,1.3166332467922328,0.00986479910738044,-0.0002953539993854033,0.028929274658804818
120,15.39127254486084,133.91421508789062,-3.1296651540156555,15.738058894573754,133.91270964310363,-3.1253602212894145,15.70496694099118,133.9244271834865,3.0392832127197043,14.643689625989667,133.77816230602264,-3.1253602212894145,0.0004983307796202022,0.0004983307796202022,0.02724206624602828,0.3158664695434198,3.168793663022029e-07,12.420783343340998,1.1087543587367725,0.4473133003129724,0.005327161141579174,0.20892300940176997,7.670732493978321e-13,236.0,0.15475519001483917,0.989962637424469,0.902326997741518,0.948656039485093,26.196887781865822,0.3,1.3357225676486453,0.009865017928595118,-0.00030241386564288004,0.028929053606334812
